x,y,score
598600,198700,54
604200,201400,23
600000,197800,51
602400,202800,23
598700,197300,27
597200,199000,35
596500,198800,20
596600,198900,55
600100,198800,48
600400,199300,35
596100,198000,59
603400,200600,31
602500,200800,34
603300,198400,36
597200,199400,46
601100,198900,28
600700,200300,121
601700,201600,22
603900,200400,145
604800,200800,27
598500,198100,25
599600,200700,30
603400,201200,40
603500,203100,34
599600,200000,67
601800,201500,66
600700,199900,60
603000,201400,20
601200,201400,24
600700,199200,22
602300,203000,35
599600,200200,74
600100,198600,39
601000,199700,92
605000,197900,49
601000,200800,76
601100,201000,129
599600,199100,86
600300,199900,76
601600,201400,20
600900,199100,33
600500,201500,22
601300,199500,48
600600,201100,27
599900,198600,53
600900,199000,135
599400,199000,65
604600,198400,34
603800,200100,46
598300,197400,69
603700,201400,22
603300,201100,43
605400,198100,38
604100,196800,21
598400,197900,107
600400,199200,86
601900,200500,68
604600,197500,30
600100,199400,37
602700,202500,28
602100,200500,51
597900,199200,59
601000,200300,26
599500,199800,24
598300,198200,32
602400,199200,191
604600,200600,70
601200,200900,78
604800,198100,20
600100,200700,72
598200,197600,48
599200,202400,41
597900,196900,58
599000,199700,25
599600,202200,50
602700,199300,20
600600,199600,365
596100,199000,35
596400,199300,90
599800,199800,21
603100,202900,23
598700,197700,38
603600,198900,22
599200,200000,30
601100,201200,138
603500,198600,29
595800,198600,33
599700,199100,64
601000,201200,93
595900,199300,20
599700,198400,45
599400,202400,36
596000,198300,30
600900,201200,47
604800,200500,21
602700,203400,32
604700,197700,21
601700,200500,82
602800,202400,36
600800,198900,33
599500,202000,76
595900,199700,74
599800,198300,46
602200,199300,44
599400,198000,84
599500,200100,124
599300,198900,87
604900,197600,44
598000,199600,28
598900,199300,76
598200,198400,23
603800,198200,25
599000,198700,65
597800,199500,63
600300,198900,66
600000,201200,20
603900,198000,33
601200,197800,21
602200,198300,68
596600,199000,43
600800,198500,21
601500,200300,56
598300,199200,52
601800,200300,38
599400,202700,21
602600,199200,76
599800,200400,28
600000,197600,95
604400,200800,21
601400,200900,190
601000,199400,32
600300,199700,324
601900,201300,48
597700,196900,51
601500,202100,21
597600,199800,31
596600,199500,39
603500,200600,22
597800,199400,45
601500,200600,33
596100,199300,68
596700,198800,32
601000,200400,97
601800,200400,54
598600,200100,29
600500,199900,50
602200,202400,118
600600,201000,23
599100,197400,53
600100,198900,22
598100,199500,26
600800,199000,43
604100,200500,106
603300,200600,49
603100,202300,42
600000,197400,55
600700,198500,40
600200,200200,130
605000,200400,25
600700,200800,72
600900,197700,32
602300,202700,98
604200,196900,37
601300,201200,27
597100,199100,35
604700,200700,70
596300,199300,74
600800,200900,47
601300,199700,137
599600,198900,118
595500,199900,49
599400,198400,39
602400,203000,21
603300,197700,24
602900,198600,24
602500,199200,119
602300,198400,58
596600,198200,107
599600,199000,128
602200,198400,46
601800,203100,26
605100,197600,24
599400,199500,62
599400,199900,22
600400,199900,22
599800,198600,68
600500,200900,34
595600,199800,58
597300,198700,41
603500,200500,114
598400,198500,37
602000,202900,26
601100,202500,32
602400,198400,82
602100,201500,92
596900,199700,35
600800,201100,40
603900,202000,33
604300,197100,26
598900,200300,26
600500,201100,67
597900,199000,22
601900,202900,38
603400,200400,39
599800,200100,31
600100,198400,26
599400,199600,80
601000,200900,109
604600,197700,36
599800,202300,24
595600,199600,26
595500,199800,86
598400,198700,33
602800,198200,21
603700,199900,62
598200,197700,32
601300,200700,55
599500,197900,22
600300,198100,56
603300,202600,42
601400,197700,26
599700,200300,73
598400,198900,49
602000,201300,33
605200,197700,29
601000,199800,43
600900,201000,103
600800,200600,38
601900,199500,47
600600,200500,98
599600,200400,163
596400,199800,32
601100,200400,87
595500,199700,54
601100,200700,28
