x,y,score
602700,198600,98
601400,198800,29
598600,198700,37
600700,199000,21
598400,199700,30
600000,197800,40
605400,197900,66
602400,202800,51
599300,199900,24
597200,199000,40
596600,198900,71
600100,198800,97
600400,199300,95
602400,200700,21
596100,198000,101
595300,199500,37
603400,200600,77
602500,200800,72
600100,199300,26
602400,199700,21
603300,198400,116
597200,199400,42
599700,202100,24
601100,198900,74
600700,200300,116
602500,201000,42
601700,201600,52
603900,200400,99
598500,198100,46
599600,200700,31
603400,201200,69
597800,199900,26
603500,203100,20
599600,200000,170
601800,201500,81
600700,199900,63
603000,201400,43
599100,201100,26
601300,203400,24
601200,201400,30
601200,201700,110
600700,199200,33
602300,203000,47
598800,197600,28
599600,200200,61
600100,198600,45
601000,199700,119
605000,197900,87
601000,200800,55
598200,199800,34
601100,201000,123
599600,199100,172
600300,199900,98
598300,199700,25
601600,201400,32
600900,199100,56
603700,198800,49
600500,201500,45
603500,201300,37
601300,199500,29
600600,201100,74
599900,198600,80
600900,199000,206
599400,199000,130
604600,198400,41
603800,200100,37
601300,203100,25
604300,202200,29
598300,197400,47
603700,201400,24
603300,201100,81
605400,198100,88
598400,197900,427
600400,199200,85
601900,200500,81
604600,197500,26
600100,199400,97
602700,202500,52
603900,199000,21
602100,200500,135
603100,201200,42
597900,199200,69
599800,202800,28
601000,200300,57
599500,199800,41
598300,198200,39
605900,197700,23
602400,199200,193
604600,200600,31
600900,198700,39
601200,200900,83
604800,198100,64
600100,200700,101
598200,197600,76
599200,202400,37
597900,196900,68
599000,199700,129
599600,202200,22
602700,199300,23
602000,199400,20
601500,203000,40
600600,199600,506
596100,199000,40
596400,199300,110
599800,199800,54
601600,203300,66
598700,197700,51
603600,198900,31
602300,202200,46
599200,200000,30
595700,199900,20
601100,201200,121
603500,198600,39
595800,198600,42
599700,199100,208
601000,201200,75
595900,199300,38
599700,198400,68
602500,202100,78
596000,198300,35
600900,201200,73
602300,201900,47
604700,197700,23
601700,200500,176
602800,202400,42
600800,198900,61
599500,202000,48
595900,199700,83
599800,198300,81
602200,199300,40
599400,198000,44
599500,200100,114
599300,198900,118
604900,197600,37
598000,199600,52
598900,199300,111
598200,198400,34
603400,198600,25
603800,198200,35
599000,198700,68
599100,197900,24
597800,199500,63
600100,199000,33
600300,198900,59
600000,201200,33
603900,198000,46
601200,197800,27
602200,198300,41
604700,197400,28
596900,198500,35
596600,199000,43
598400,200600,34
600800,198500,36
601200,202600,21
601500,200300,63
598300,199200,50
604600,201800,21
601800,200300,90
602600,200400,42
602600,199200,155
599300,200700,25
605100,198100,53
599800,200400,28
600000,197600,64
603500,197700,47
604400,200800,32
601400,200900,180
601000,199400,22
600300,199700,489
601900,201300,149
597700,196900,40
601500,202100,64
597600,199800,85
596600,199500,58
603500,200600,36
604800,197400,20
597800,199400,60
604500,197200,22
597100,198700,46
601500,200600,82
596100,199300,66
596700,198800,30
601000,200400,166
601800,200400,137
598600,200100,73
603300,198300,29
600500,199900,85
598600,199100,24
602200,202400,473
600600,201000,84
600500,201700,26
599100,197400,45
602500,202000,71
600100,198900,49
600800,199000,70
604100,200500,50
603300,200600,121
601200,198800,31
600900,199900,29
603100,202300,34
600000,197400,38
600700,198500,49
596500,200200,40
600200,200200,243
599800,198100,22
605000,200400,27
600900,202200,29
600700,200800,75
600900,197700,28
602300,202700,181
603500,199700,71
603900,200900,30
602100,199300,26
604200,196900,30
600200,201800,22
601300,201200,26
595600,197800,40
597100,199100,31
602800,202800,21
604700,200700,50
602800,200400,96
596300,199300,98
600800,200900,55
601300,199700,104
599600,198900,243
595500,199900,22
599400,198400,31
602400,203000,37
603300,197700,33
602900,198600,35
598100,199800,41
602500,199200,175
602300,198400,35
596600,198200,129
599600,199000,231
603600,201700,23
604600,198200,26
602200,198400,43
601800,203100,52
605100,197600,38
599400,199500,153
599400,199900,25
600400,199900,54
599800,198600,141
601500,203400,53
600500,200900,56
595600,199800,61
597300,198700,31
602600,200300,32
603500,200500,126
598400,198500,46
598600,198900,28
602000,202900,48
601100,202500,37
602400,198400,33
602100,201500,167
596900,199700,42
600800,201100,52
602000,201800,72
603900,202000,35
604500,196900,22
602700,203600,21
602900,200300,24
600700,201400,50
599900,201800,22
602500,201400,31
602500,200000,21
598900,200300,46
600500,201100,256
597900,199000,42
601900,202900,61
603400,200400,56
602200,202600,69
599800,200100,49
600100,198400,24
599400,199600,228
601000,200900,69
604600,197700,46
604300,201900,21
601500,199400,24
599800,202300,20
604800,197300,20
595600,199600,26
595500,199800,79
598400,198700,52
601600,202300,30
601000,202500,22
600400,200200,48
603700,199900,41
598200,197700,41
601300,200700,58
599500,197900,32
600300,198100,35
603300,202600,45
600500,201800,48
601400,197700,30
599700,200300,60
598400,198900,55
601700,199400,23
602000,201300,140
605200,197700,42
601000,199800,133
600900,201000,52
597900,199400,30
603700,201800,30
600800,200600,28
602300,198600,43
601900,199500,46
600600,200500,143
599600,200400,203
596400,199800,49
601100,200400,111
595900,199600,21
595500,199700,41
601100,200700,41
598300,198300,53
599000,200100,82
600000,199300,38
601400,200700,42
601900,202000,103
600300,197600,37
601000,197500,31
596400,198500,32
596300,199500,71
599100,200500,114
601600,199000,24
596800,199500,168
598600,200000,94
604000,200800,37
600800,199400,43
600400,198100,59
597700,199800,24
603900,198100,41
597500,199500,60
598300,198600,30
598500,198400,30
599300,200400,100
599600,199200,175
595900,199800,64
604600,200800,40
603100,200500,121
601400,199900,24
602700,198300,20
596100,199500,34
596800,199200,41
599300,199200,174
603900,200200,66
595900,197800,32
600800,200500,202
597900,199900,36
605700,197600,32
598700,199600,93
600700,201800,33
603000,202500,54
600100,199600,1140
603600,199000,22
599500,199900,49
599200,197600,22
599900,200100,49
598600,199400,81
601400,199700,90
596600,198300,32
597400,199400,44
599000,197500,33
602100,201900,69
603700,202000,30
600000,197500,46
605900,197600,195
599800,197400,40
596200,199700,73
599400,198700,39
602200,200400,295
600900,197300,170
596200,199500,32
600300,198400,25
601600,201200,23
595700,199800,87
602100,201400,122
597800,196600,41
601900,201100,95
602300,203600,25
595600,199900,21
598700,197400,76
598300,197700,43
597300,198900,34
602800,201100,61
598600,198800,25
599400,198900,168
603700,200100,23
602900,202500,118
603500,201100,27
596100,199700,38
600500,200800,72
602100,200900,298
598700,199400,119
600000,198500,30
599400,201500,23
603000,201000,52
600900,200600,45
599800,200500,54
602300,200500,84
599700,198800,406
598700,200200,105
600800,201800,202
602600,201100,30
604100,202000,34
596700,199400,118
599900,198900,36
600000,199900,263
597600,199000,28
601400,199600,79
600100,199800,688
596900,199400,47
601700,201500,22
601300,201000,62
596100,198700,55
597100,200000,67
600600,202000,27
601600,202200,30
603800,198000,27
604100,198100,37
602900,203300,23
597900,199300,52
599300,198200,24
602000,202700,33
597800,197000,35
603500,199100,34
603300,201500,54
599500,200500,96
603600,200700,35
596400,199200,21
602600,198400,108
602300,202500,329
599700,199700,45
601700,201800,661
599500,200300,50
601700,202100,83
601000,199600,186
599300,199100,61
600200,199600,423
601300,201300,41
599500,200400,55
596600,198700,31
596000,199700,53
600600,200900,77
600700,197400,33
604600,198300,42
602500,201700,23
599200,202300,34
599700,200100,62
603500,198400,35
602300,200400,119
598200,198700,34
602800,201500,83
599600,199700,45
602700,201400,53
603600,200400,84
602600,201000,63
596700,198700,60
599900,200500,56
600800,200700,20
597600,199200,142
602500,201600,189
595300,199200,21
602500,198700,27
602300,199400,38
604700,197900,20
602200,201500,44
601300,202100,75
601400,201400,53
605100,198000,55
598800,199800,37
600700,199300,22
597000,199000,33
597100,199200,43
599600,199800,20
599500,199600,191
596000,198800,43
604000,202000,33
598100,197400,24
600400,200800,211
599200,199300,221
602800,202300,21
604300,197000,34
601900,202400,56
596500,199700,30
602600,199300,45
595800,199800,76
600900,200700,44
599800,202700,34
601900,200400,109
598700,198800,28
599100,199400,86
595000,199300,114
599200,201000,25
598500,199500,57
601400,197900,20
601500,203100,71
603300,202500,44
599200,198300,26
598600,198300,27
600800,200100,31
600400,197500,60
598800,197700,32
602400,199400,74
600400,198300,30
602300,202800,69
600100,200200,170
603500,202500,34
600800,197500,39
600700,198600,56
605800,197700,29
597700,199200,209
595800,197900,82
597100,199800,31
596100,199800,52
602100,200700,169
599300,199400,115
599600,200100,58
596800,198700,59
601600,198700,26
604800,197200,22
602500,202200,49
598700,198000,45
601000,201300,64
604300,196900,21
596500,199600,30
598100,199100,32
601800,202300,58
600100,198700,71
598000,197300,20
604600,197100,22
599600,198300,55
603600,200600,30
602700,198800,24
596200,198900,77
601600,199100,57
600100,198100,39
604300,200600,24
603700,201900,21
602400,198500,35
599000,197700,36
599500,197700,41
601000,198600,23
600100,201300,35
598200,199700,30
605000,197000,77
597000,199100,32
603600,201600,21
603800,201000,70
598400,197200,33
597400,199100,68
602300,199000,127
603600,200800,25
597700,199400,50
596300,199800,82
600500,198800,45
598700,199200,73
596800,199100,35
601300,203900,29
598600,198000,61
601500,201100,36
601700,200700,57
597200,199700,23
602100,201600,95
605400,197800,72
600700,201200,30
604200,198000,27
601500,198000,21
598200,197800,118
600000,200200,57
599300,200100,99
604500,200800,35
599000,198800,53
602100,203000,27
601800,201900,691
604700,198300,21
598200,198800,33
603300,201200,82
596200,198200,74
600200,198300,21
602100,198300,42
604200,197900,95
600100,200100,173
595400,199500,20
599100,200300,27
604200,202200,33
595500,199500,21
596200,199900,71
598800,198900,21
599700,200400,82
599100,198400,25
599200,199200,128
603300,200900,84
603500,200100,22
597700,199100,63
599400,197900,30
598700,197900,70
596900,198700,91
599900,199700,1283
599600,200300,74
602300,201800,37
602000,200900,105
603500,198800,41
603700,197800,22
600400,201600,54
598000,200200,25
604500,200900,23
