x,y,score
598600,198700,50
604200,201400,20
600000,197800,49
602400,202800,26
598700,197300,28
599300,199900,21
597200,199000,36
596500,198800,25
596600,198900,51
600100,198800,66
600400,199300,55
596100,198000,54
595300,199500,21
603400,200600,37
602500,200800,40
602400,199700,20
603300,198400,39
597200,199400,47
601100,198900,34
600700,200300,104
601700,201600,23
599900,202400,29
603900,200400,125
604800,200800,29
598500,198100,30
599600,200700,38
603400,201200,52
603500,203100,29
599600,200000,81
601800,201500,70
600700,199900,78
603000,201400,29
601200,201400,27
600700,199200,26
602300,203000,67
603900,201600,22
599600,200200,66
600100,198600,52
601000,199700,120
605000,197900,57
601000,200800,78
601100,201000,142
599600,199100,119
600300,199900,72
601600,201400,23
600900,199100,44
600500,201500,51
603500,201300,27
601300,199500,45
600600,201100,36
599900,198600,67
600900,199000,156
599400,199000,70
604600,198400,32
603800,200100,42
598300,197400,62
603700,201400,25
603300,201100,44
605400,198100,42
604100,196800,21
598400,197900,140
600400,199200,118
601900,200500,63
604600,197500,25
600100,199400,60
602700,202500,29
602100,200500,57
603100,201200,21
597900,199200,53
599800,202800,21
601000,200300,32
599500,199800,33
598300,198200,30
602400,199200,200
604600,200600,61
600900,198700,22
601200,200900,93
604800,198100,31
600100,200700,62
598200,197600,49
599200,202400,35
597900,196900,66
599000,199700,53
599600,202200,50
601300,197900,24
600600,199600,550
596100,199000,21
596400,199300,89
599800,199800,27
603100,202900,22
598700,197700,55
603600,198900,21
599200,200000,29
601100,201200,132
603500,198600,30
595800,198600,31
599700,199100,83
601000,201200,103
599700,198400,42
599400,202400,34
596000,198300,33
600900,201200,53
602700,203400,33
604700,197700,22
601700,200500,85
602800,202400,37
600800,198900,43
599500,202000,82
595900,199700,69
599800,198300,52
602200,199300,40
599400,198000,67
599500,200100,128
599300,198900,86
604900,197600,53
598000,199600,31
598900,199300,66
598200,198400,29
603800,198200,32
599000,198700,54
597800,199500,57
600300,198900,95
600000,201200,26
603900,198000,53
601200,197800,30
602200,198300,52
596600,199000,35
600800,198500,21
601500,200300,50
598300,199200,49
601800,200300,30
599400,202700,20
602600,199200,76
599800,200400,20
600000,197600,80
604400,200800,24
601400,200900,184
601000,199400,26
600300,199700,564
601900,201300,95
597700,196900,53
601500,202100,52
597600,199800,43
596600,199500,35
603500,200600,33
597800,199400,45
601500,200600,28
596100,199300,60
596700,198800,31
601000,200400,121
601800,200400,45
598600,200100,39
600500,199900,72
602200,202400,159
600600,201000,25
600500,201700,20
599100,197400,56
602500,202000,37
600100,198900,41
600800,199000,54
603300,202300,22
604100,200500,86
603300,200600,61
601200,198800,21
603100,202300,39
600000,197400,50
600700,198500,38
600200,200200,166
605000,200400,22
600900,202200,27
600700,200800,74
600900,197700,30
602300,202700,178
602100,199300,22
604200,196900,35
601300,201200,33
597100,199100,38
604700,200700,69
602800,200400,26
596300,199300,73
600800,200900,46
601300,199700,184
599600,198900,138
595500,199900,43
599400,198400,38
602400,203000,23
603300,197700,27
602900,198600,24
598100,199800,28
602500,199200,120
602300,198400,51
596600,198200,102
601000,199200,21
599600,199000,154
602200,198400,39
601800,203100,22
605100,197600,31
599400,199500,62
600400,199900,23
599800,198600,74
600500,200900,47
595600,199800,49
597300,198700,58
603500,200500,113
598400,198500,42
598600,198900,23
602000,202900,32
601100,202500,31
602400,198400,86
602100,201500,113
596900,199700,42
600800,201100,44
602000,201800,20
603900,202000,34
602700,203600,31
600700,201400,22
604300,197100,26
