x,y,score
602700,198600,37
598600,198700,38
600700,199000,20
604200,201400,24
600000,197800,48
605400,197900,31
602400,202800,55
599300,199900,23
597200,199000,33
596500,198800,33
596600,198900,54
600100,198800,83
600400,199300,106
602400,200700,26
596100,198000,65
603400,200600,79
602500,200800,98
600100,199300,32
602400,199700,24
603300,198400,113
597200,199400,51
597300,199700,27
601100,198900,51
600700,200300,138
602500,201000,32
601700,201600,37
599900,202400,30
603900,200400,108
604800,200800,34
598500,198100,32
599600,200700,22
603400,201200,59
603500,203100,25
599600,200000,108
601800,201500,78
600700,199900,94
603000,201400,77
601200,201400,27
604700,201300,25
601200,201700,43
600700,199200,31
602300,203000,138
603900,201600,22
599600,200200,56
600100,198600,56
601000,199700,117
598300,201000,55
605000,197900,83
601000,200800,63
598200,199800,38
601100,201000,144
599600,199100,190
600300,199900,101
601600,201400,30
600900,199100,49
600500,201500,85
603500,201300,21
601300,199500,72
600600,201100,45
599900,198600,75
600900,199000,250
599400,199000,126
604600,198400,35
603600,201400,20
603800,200100,36
604300,202200,21
598300,197400,58
604100,199000,35
603700,201400,32
603300,201100,76
605400,198100,54
598400,197900,306
600400,199200,132
601900,200500,73
604600,197500,32
600100,199400,140
602700,202500,40
601600,197900,23
603900,199000,39
602100,200500,99
603100,201200,29
597900,199200,49
601000,200300,48
599500,199800,58
598300,198200,48
602400,199200,272
604600,200600,42
601200,200900,91
604800,198100,55
600100,200700,79
598200,197600,53
599200,202400,38
597900,196900,73
599000,199700,86
599600,202200,28
602700,199300,32
601300,197900,22
601500,203000,42
600600,199600,970
596100,199000,27
596400,199300,86
599800,199800,48
604600,196800,21
601600,203300,26
598700,197700,67
603600,198900,28
602300,202200,64
599200,200000,34
601100,201200,121
603500,198600,26
595800,198600,34
599700,199100,181
601000,201200,106
595900,199300,22
599700,198400,65
599400,202400,35
602500,202100,26
601600,202600,25
596000,198300,37
600900,201200,91
602300,201900,48
602700,203400,27
604700,197700,26
601700,200500,126
602800,202400,33
600800,198900,73
599500,202000,78
595900,199700,65
599800,198300,79
602200,199300,37
599400,198000,46
599500,200100,138
599300,198900,93
604900,197600,72
598000,199600,40
598900,199300,89
598200,198400,42
603800,198200,51
599000,198700,58
597800,199500,71
600100,199000,24
600300,198900,209
600000,201200,75
603900,198000,80
601200,197800,35
602200,198300,41
604700,197400,21
596600,199000,33
600800,198500,21
601500,200300,42
597200,200100,23
598300,199200,51
601800,200300,62
602600,200400,27
602600,199200,108
605100,198100,41
599800,200400,24
598200,196500,22
600000,197600,68
603500,197700,47
603600,198200,20
604400,200800,22
601400,200900,161
601000,199400,23
600300,199700,786
601900,201300,166
597700,196900,48
601500,202100,122
597600,199800,78
596600,199500,55
603500,200600,36
597800,199400,57
597100,198700,38
601500,200600,42
596100,199300,50
596700,198800,44
601000,200400,152
601300,203500,21
601800,200400,86
595800,198700,20
598600,200100,86
600500,199900,114
598600,199100,26
602200,202400,430
600600,201000,34
600500,201700,33
599100,197400,59
602500,202000,75
600100,198900,52
600800,199000,75
603300,202300,21
604100,200500,72
603300,200600,110
601200,198800,21
600900,199900,23
603100,202300,40
600000,197400,48
600700,198500,35
598300,196800,23
596500,200200,23
600200,200200,362
600900,202200,41
600700,200800,73
600900,197700,30
602300,202700,511
598700,198400,20
603500,199700,33
603900,200900,21
604200,196900,27
600200,201800,34
601300,201200,23
597100,199100,39
604700,200700,72
602800,200400,46
596300,199300,78
600800,200900,36
602300,203300,47
601300,199700,137
599600,198900,224
595500,199900,37
599400,198400,27
602400,203000,42
603300,197700,33
602900,198600,41
598100,199800,45
602500,199200,220
602300,198400,49
596600,198200,185
601000,199200,31
601100,202000,24
599600,199000,255
603600,201700,20
602200,198400,39
601800,203100,61
605100,197600,74
604900,197200,36
599400,199500,118
600400,199900,45
599800,198600,110
601500,203400,23
600500,200900,63
595600,199800,47
597300,198700,64
603500,200500,131
598400,198500,41
598600,198900,36
602000,202900,39
601100,202500,31
602400,198400,70
602100,201500,167
596900,199700,48
600800,201100,55
602000,201800,50
603900,202000,35
604500,196900,23
602700,203600,36
600700,201400,88
599900,201800,45
597400,199700,20
598900,200300,28
600500,201100,185
597900,199000,24
600000,199000,22
601100,197900,20
601900,202900,66
603400,200400,35
602200,202600,97
599800,200100,36
600100,198400,31
599400,199600,225
601000,200900,78
604600,197700,60
602400,203400,49
599800,202300,32
604800,197300,53
595600,199600,39
595500,199800,85
598400,198700,43
601600,202300,29
602800,198200,21
600400,200200,35
603700,199900,45
598200,197700,34
601300,200700,52
599500,197900,25
600300,198100,43
603300,202600,34
600500,201800,44
601400,197700,37
599700,200300,63
598400,198900,39
601700,199400,21
602000,201300,199
605200,197700,38
601000,199800,86
600900,201000,57
603700,201800,24
600800,200600,47
602300,198600,29
601900,199500,34
600600,200500,155
599600,200400,167
596400,199800,67
601100,200400,89
595500,199700,59
601100,200700,43
598300,198300,69
599000,200100,84
600000,199300,32
601400,200700,25
601300,203700,20
601900,202000,79
600300,197600,45
601000,197500,24
596400,198500,20
596300,199500,68
599100,200500,100
596800,199500,153
598600,200000,169
604000,200800,31
600800,199400,36
600400,198100,83
603900,198100,103
597500,199500,27
598300,198600,27
598500,198400,23
599300,200400,136
599600,199200,136
595900,199800,66
604600,200800,57
603100,200500,180
602600,201300,26
601400,199900,39
602700,198300,21
596100,199500,34
596800,199200,39
599300,199200,112
603900,200200,65
595400,199800,26
600800,200500,169
597900,199900,42
605700,197600,23
598700,199600,49
600700,201800,42
603000,202500,52
600100,199600,2250
603600,199000,22
599500,199900,72
599200,197600,21
599900,200100,29
598600,199400,50
601400,199700,122
597400,199400,37
599000,197500,34
602100,201900,52
603700,202000,28
600000,197500,60
605900,197600,77
599800,197400,33
596200,199700,51
599400,198700,29
602200,200400,234
600900,197300,97
596200,199500,35
600300,198400,65
601600,201200,27
601500,202600,21
595700,199800,138
602100,201400,122
597800,196600,50
601900,201100,81
595600,199900,35
598700,197400,60
598300,197700,34
597300,198900,29
602800,201100,83
598100,199900,26
604000,202200,50
598600,198800,26
604900,197400,28
599400,198900,162
603700,200100,33
602900,202500,77
603500,201100,34
596100,199700,36
600500,200800,89
602100,200900,442
598700,199400,93
600000,198500,32
599400,201500,35
603000,201000,31
600900,200600,55
599800,200500,40
601300,201100,20
602300,200500,106
599700,198800,277
598700,200200,83
600800,201800,494
602600,201100,21
604100,202000,34
596700,199400,120
602300,201100,26
599900,198900,41
600000,199900,363
597600,199000,29
601400,199600,96
600100,199800,740
596900,199400,47
601700,201500,33
601300,201000,52
596100,198700,94
597100,200000,72
601600,202200,44
603800,198000,28
604100,198100,44
602900,203300,35
597900,199300,26
599300,198200,26
602000,202700,43
604000,200900,30
597800,197000,47
603500,199100,52
603300,201500,36
599500,200500,111
603600,200700,24
600900,197200,27
596400,199200,21
602600,198400,103
604200,196700,22
598500,197400,20
602300,202500,164
599700,199700,54
601700,201800,368
599500,200300,40
601700,202100,117
601000,199600,176
599300,199100,54
600200,199600,762
601300,201300,56
599500,200400,46
595500,199300,31
596600,198700,49
596000,199700,43
600600,200900,50
600700,197400,27
596600,199700,31
604600,198300,31
602500,201700,25
599200,202300,57
599700,200100,62
603500,198400,30
601500,200000,29
602300,200400,137
598200,198700,26
598400,196800,23
602800,201500,50
599600,199700,48
602700,201400,63
603600,200400,74
599300,198500,20
602600,201000,58
596700,198700,38
599900,200500,41
600800,200700,29
597600,199200,109
602500,201600,158
595300,199200,47
602300,199400,28
604700,197900,27
602200,201500,31
601300,202100,155
601400,201400,46
605100,198000,81
600700,199300,32
597000,199000,39
597100,199200,51
599500,199600,142
596000,198800,41
604000,202000,43
598100,197400,28
600400,200800,244
599200,199300,119
604300,197000,35
601900,202400,50
596500,199700,21
602600,199300,71
595800,199800,77
600900,200700,67
599800,202700,40
601900,200400,115
598700,198800,23
599100,199400,82
595000,199300,167
599200,201000,30
598500,199500,31
601400,197900,28
601500,203100,34
603300,202500,40
599200,198300,20
598600,198300,24
603900,201300,22
600800,200100,28
600400,197500,37
598800,197700,47
602400,199400,86
600400,198300,37
602300,202800,122
600100,200200,251
603500,202500,54
600800,197500,52
600700,198600,52
605800,197700,23
597700,199200,138
595800,197900,59
597100,199800,23
596100,199800,71
602100,200700,204
599300,199400,63
599600,200100,53
596800,198700,34
604800,197200,29
602500,202200,22
598700,198000,46
601000,201300,154
604300,196900,20
596500,199600,41
598100,199100,36
601800,202300,52
600100,198700,120
604600,197100,33
599600,198300,44
603600,200600,42
602700,198800,23
596200,198900,75
599400,202100,30
601600,199100,62
600100,198100,30
604300,200600,30
603700,201900,20
602400,198500,26
599000,197700,43
600100,201300,22
598200,199700,23
605000,197000,95
597000,199100,36
603600,201600,20
603800,201000,82
598400,197200,25
597400,199100,79
602300,199000,119
603600,200800,31
597700,199400,39
596300,199800,85
600500,198800,55
606000,197900,22
598700,199200,56
596800,199100,45
601300,203900,38
598600,198000,53
601500,201100,32
601700,200700,48
597200,199700,24
602100,201600,56
605400,197800,30
600700,201200,22
604200,198000,37
598200,197800,124
600000,200200,35
599300,200100,84
604500,200800,47
599000,198800,47
602100,203000,30
601800,201900,298
604700,198300,20
598200,198800,34
603300,201200,53
596200,198200,56
599800,202500,22
600200,198300,27
602100,198300,57
599600,202100,22
595500,198900,21
602900,197200,23
604200,197900,110
600100,200100,89
595400,199500,25
599100,200300,33
604200,202200,31
595500,199500,28
596200,199900,81
599700,200400,94
599200,199200,86
603300,200900,89
597700,199100,67
598700,197900,74
596900,198700,80
599900,199700,2297
602600,200900,24
599600,200300,61
602000,200900,151
603500,198800,44
599400,201600,29
600400,201600,46
602600,202500,35
600800,197400,34
600600,201900,33
600600,197700,25
604600,197800,28
599700,199400,386
597000,199200,36
600600,197600,54
595700,197600,20
595100,199500,152
596300,198900,77
599900,200400,29
602400,202000,30
601700,201400,26
602000,201900,40
602100,200800,590
600600,198800,37
602200,199400,27
597100,199400,25
604000,198200,31
600600,199900,144
599000,202400,23
601700,203100,31
598300,198400,52
600400,198500,58
595600,197700,28
601900,200900,110
599400,199800,40
604500,198200,20
599600,200900,23
603500,198900,58
605000,197300,29
601600,203000,62
600600,198200,35
598800,199400,99
603200,201300,96
603900,200100,39
598300,197900,49
603900,198200,34
600500,200400,93
603700,200500,40
599800,198800,97
601000,200600,55
601800,202700,49
601900,198400,37
601600,199500,27
600100,197500,46
600700,199500,41
600500,200500,156
601400,201600,47
597900,196700,48
602200,201300,24
603000,200400,96
600800,197600,27
599100,199800,243
604100,200900,34
605000,197800,56
598300,197600,92
603700,200000,21
596200,199300,93
601600,201700,198
605200,198100,48
600700,202000,79
596200,198300,36
602000,199000,47
601800,200500,110
600900,200400,212
602400,202700,70
600100,202200,22
602600,201200,34
596700,199300,57
600300,200900,56
601200,197700,45
603500,201000,30
596700,200000,25
602000,202100,91
599200,201500,28
602400,199300,95
600200,200500,787
598600,198400,20
603200,201400,63
603500,198700,40
600400,200500,157
598500,199000,25
603900,198300,30
600600,201800,43
604800,197500,95
597800,199200,268
