x,y,score
602700,198600,89
598600,198700,28
600700,199000,27
598400,199700,25
600000,197800,25
605400,197900,52
602400,202800,54
599300,199900,20
597200,199000,22
596500,198800,27
596600,198900,58
600100,198800,112
600400,199300,107
602400,200700,24
596100,198000,120
595300,199500,32
603400,200600,102
602500,200800,74
600100,199300,45
603300,198400,95
597200,199400,45
601100,198900,46
600700,200300,125
602500,201000,41
601700,201600,27
599900,202400,25
603900,200400,78
598500,198100,42
599600,200700,31
603400,201200,80
597800,199900,22
599600,200000,184
601800,201500,69
600700,199900,78
603000,201400,56
601300,203400,20
601200,201400,26
604700,201300,22
601200,201700,114
600700,199200,47
602300,203000,76
598800,197600,38
599600,200200,57
600100,198600,45
601000,199700,166
605000,197900,90
601000,200800,38
598200,199800,32
601100,201000,110
599600,199100,156
600300,199900,122
595700,198100,24
601600,201400,29
600900,199100,70
600500,201500,28
603500,201300,32
601300,199500,29
600600,201100,88
599900,198600,84
600900,199000,288
599400,199000,134
604600,198400,39
603800,200100,26
601300,203100,25
604300,202200,20
598300,197400,49
603300,201100,82
605400,198100,84
598400,197900,664
600400,199200,127
601900,200500,91
604600,197500,20
600100,199400,125
602700,202500,65
602100,200500,151
603100,201200,26
597900,199200,43
599800,202800,30
601000,200300,63
599500,199800,37
598300,198200,33
605900,197700,27
602400,199200,158
604600,200600,26
600900,198700,34
601200,200900,80
604800,198100,58
600100,200700,80
598200,197600,38
599200,202400,26
597900,196900,72
599000,199700,191
602700,199300,37
602000,199400,20
601500,203000,54
600600,199600,856
596100,199000,30
600000,202300,21
596400,199300,101
599800,199800,50
601600,203300,72
598700,197700,70
603600,198900,21
602300,202200,39
599200,200000,37
601100,201200,103
603500,198600,40
595800,198600,32
599700,199100,242
601000,201200,65
595900,199300,29
599700,198400,90
602500,202100,63
596000,198300,35
600900,201200,76
602300,201900,28
601700,200500,165
602800,202400,36
600800,198900,97
599500,202000,62
595900,199700,71
599800,198300,102
602200,199300,35
599400,198000,38
599500,200100,152
599300,198900,122
604900,197600,58
598000,199600,41
598900,199300,93
603400,198600,20
603800,198200,35
599000,198700,51
599100,197900,21
597800,199500,42
600100,199000,42
600300,198900,148
603900,198000,46
601200,197800,30
602200,198300,44
604700,197400,30
596900,198500,35
596600,199000,34
600800,198500,25
601500,200300,59
598300,199200,41
601800,200300,70
602600,200400,41
602600,199200,126
605100,198100,40
599800,200400,36
602500,200400,22
600000,197600,45
603500,197700,51
603600,198200,20
601400,200900,187
601000,199400,31
600300,199700,839
601900,201300,299
597700,196900,44
601500,202100,62
597600,199800,72
596600,199500,43
603500,200600,32
604800,197400,24
597800,199400,50
604500,197200,25
597100,198700,31
601500,200600,58
596100,199300,70
596700,198800,23
601000,200400,172
601300,203500,21
601800,200400,137
598600,200100,73
603300,198300,31
600500,199900,143
602200,202400,269
600600,201000,83
599100,197400,45
602500,202000,72
600100,198900,71
600800,199000,91
604100,200500,45
603300,200600,161
600900,199900,35
603100,202300,42
600000,197400,38
600700,198500,52
596500,200200,32
600200,200200,208
600700,200800,79
600900,197700,28
602300,202700,286
603500,199700,67
603900,200900,22
602100,199300,26
604200,196900,22
600200,201800,23
595600,197800,32
597100,199100,21
604700,200700,43
602800,200400,103
596300,199300,89
600800,200900,37
601300,199700,182
599600,198900,242
595500,199900,24
599400,198400,33
602400,203000,26
603300,197700,27
602900,198600,38
598100,199800,42
602500,199200,207
602300,198400,24
596600,198200,109
599600,199000,197
604600,198200,24
602200,198400,39
601800,203100,60
605100,197600,40
604900,197200,30
599400,199500,163
599400,199900,21
600400,199900,74
599800,198600,122
601500,203400,66
600500,200900,54
595600,199800,54
597300,198700,37
602600,200300,29
603500,200500,90
598400,198500,36
602000,202900,29
601100,202500,33
602700,199700,90
602400,198400,29
602100,201500,156
596900,199700,35
600800,201100,44
602000,201800,76
603900,202000,21
602900,200300,36
599900,201800,23
602500,201400,23
602500,200000,25
598900,200300,38
600500,201100,250
597900,199000,31
600000,199000,24
601900,202900,53
603400,200400,37
602200,202600,60
599800,200100,58
600100,198400,27
599400,199600,266
601000,200900,69
604600,197700,45
604800,197300,31
595600,199600,23
595500,199800,74
598400,198700,36
600400,200200,51
603700,199900,41
598200,197700,41
601300,200700,62
599500,197900,28
600300,198100,38
603300,202600,32
600500,201800,21
601400,197700,31
599700,200300,72
598400,198900,38
601700,199400,21
602000,201300,307
605200,197700,42
601000,199800,160
600900,201000,43
597900,199400,27
603700,201800,27
600800,200600,32
602300,198600,32
601900,199500,46
600600,200500,150
599600,200400,184
596400,199800,65
601100,200400,80
600800,198000,29
595900,199600,20
595500,199700,37
601100,200700,52
598300,198300,33
599000,200100,71
600000,199300,32
601400,200700,24
601300,203700,23
601900,202000,123
600300,197600,31
601000,197500,38
596400,198500,28
596300,199500,84
599100,200500,106
596800,199500,144
598600,200000,85
604000,200800,34
600800,199400,54
600400,198100,49
603900,198100,36
597500,199500,33
598300,198600,23
599300,200400,108
599600,199200,156
595900,199800,69
604600,200800,27
603100,200500,105
602600,201300,24
601400,199900,34
602700,198300,21
596100,199500,33
596800,199200,22
599300,199200,158
603900,200200,56
595900,197800,20
595400,199800,20
600800,200500,165
597900,199900,21
605700,197600,23
598700,199600,102
600700,201800,25
603000,202500,61
600100,199600,1412
603600,199000,20
599500,199900,81
599200,197600,24
599900,200100,50
598600,199400,90
601400,199700,141
596600,198300,24
597400,199400,36
599000,197500,32
602100,201900,49
603700,202000,39
600000,197500,34
605900,197600,78
599800,197400,25
596200,199700,58
599400,198700,31
602200,200400,330
600900,197300,201
596200,199500,33
600300,198400,30
601600,201200,20
595700,199800,83
602100,201400,114
597800,196600,47
601900,201100,162
604300,196700,28
598700,197400,54
598300,197700,35
597300,198900,30
602800,201100,59
604000,202200,26
598600,198800,29
599400,198900,165
596400,199100,23
603700,200100,28
602900,202500,105
603500,201100,30
596100,199700,37
600500,200800,76
602100,200900,1451
598700,199400,130
600000,198500,23
600900,200600,43
599800,200500,55
602300,200500,84
599700,198800,389
598700,200200,169
600800,201800,193
602600,201100,23
604100,202000,21
596700,199400,111
602300,201100,32
599900,198900,43
600000,199900,194
601400,199600,99
600100,199800,792
596900,199400,50
601300,201000,69
596100,198700,49
597100,200000,69
601600,202200,34
603800,198000,27
604100,198100,31
602900,203300,27
597900,199300,30
599300,198200,36
602000,202700,34
597800,197000,27
603500,199100,22
603300,201500,66
599500,200500,88
603600,200700,26
600900,197200,31
596400,199200,29
602600,198400,114
602300,202500,192
599700,199700,60
601700,201800,721
599500,200300,49
601700,202100,75
601000,199600,229
