x,y,score
598600,198700,52
604200,201400,26
600000,197800,50
602400,202800,21
598700,197300,29
597200,199000,37
596500,198800,22
596600,198900,56
600100,198800,49
600400,199300,35
596100,198000,52
603400,200600,34
602500,200800,40
603300,198400,41
597200,199400,44
601100,198900,30
600700,200300,114
603900,200400,143
604800,200800,29
598500,198100,21
599600,200700,32
603400,201200,49
603500,203100,34
599600,200000,72
601800,201500,71
600700,199900,65
601200,201400,23
600700,199200,24
602300,203000,63
599600,200200,70
600100,198600,49
601000,199700,105
598300,201000,25
605000,197900,51
601000,200800,76
601100,201000,140
599600,199100,86
600300,199900,83
600900,199100,41
600500,201500,28
603500,201300,23
601300,199500,53
600600,201100,31
599900,198600,55
600900,199000,148
599400,199000,59
604600,198400,31
603800,200100,46
598300,197400,76
603300,201100,45
605400,198100,41
598400,197900,112
600400,199200,94
601900,200500,62
604600,197500,24
600100,199400,50
602700,202500,28
601600,197900,20
602100,200500,49
603100,201200,20
597900,199200,54
601000,200300,28
598300,198200,28
602400,199200,202
604600,200600,72
601200,200900,84
604800,198100,23
600100,200700,69
598200,197600,62
599200,202400,39
597900,196900,65
599000,199700,31
599600,202200,50
602700,199300,21
600600,199600,420
596100,199000,33
596400,199300,92
599800,199800,23
603100,202900,21
598700,197700,48
603600,198900,23
599200,200000,30
601100,201200,141
603500,198600,30
595800,198600,34
599700,199100,63
601000,201200,94
595900,199300,20
599700,198400,43
599400,202400,36
596000,198300,30
600900,201200,57
604800,200500,20
602700,203400,37
604700,197700,22
601700,200500,77
602800,202400,36
600800,198900,28
599500,202000,75
595900,199700,71
599800,198300,48
602200,199300,45
599400,198000,82
599500,200100,138
599300,198900,92
604900,197600,48
598000,199600,24
598900,199300,81
598200,198400,24
603800,198200,35
599000,198700,59
597800,199500,62
600300,198900,66
603900,198000,36
601200,197800,22
602200,198300,60
604700,197400,21
596600,199000,43
600800,198500,21
601500,200300,47
598300,199200,61
601800,200300,30
599400,202700,21
602600,199200,76
599800,200400,24
600000,197600,96
604400,200800,23
601400,200900,191
601000,199400,31
600300,199700,415
601900,201300,55
597700,196900,55
601500,202100,38
597600,199800,28
596600,199500,47
603500,200600,21
597800,199400,36
601500,200600,29
596100,199300,67
596700,198800,37
601000,200400,107
601800,200400,58
598600,200100,31
600500,199900,60
602200,202400,144
600600,201000,27
599100,197400,52
600200,197100,21
600100,198900,25
598100,199500,28
600800,199000,49
603300,202300,22
604100,200500,101
603300,200600,48
603100,202300,39
600000,197400,56
600700,198500,42
600200,200200,140
605000,200400,24
600700,200800,74
600900,197700,32
602300,202700,128
604200,196900,38
601300,201200,29
597100,199100,33
604700,200700,78
602800,200400,21
596300,199300,78
600800,200900,44
601300,199700,158
599600,198900,125
595500,199900,46
599400,198400,36
603300,197700,25
602900,198600,23
602500,199200,116
602300,198400,56
596600,198200,109
599600,199000,141
604600,198200,20
602200,198400,44
601800,203100,26
605100,197600,21
599400,199500,66
600400,199900,20
599800,198600,73
600500,200900,38
595600,199800,57
597300,198700,46
603500,200500,108
598400,198500,35
602000,202900,26
601100,202500,30
602400,198400,84
602100,201500,88
596900,199700,38
600800,201100,36
603900,202000,34
602700,203600,24
600700,201400,21
604400,197800,20
604300,197100,26
598900,200300,25
600500,201100,71
597900,199000,21
601900,202900,36
603400,200400,42
602200,202600,24
599800,200100,31
600100,198400,25
599400,199600,71
601000,200900,105
604600,197700,41
599800,202300,29
595600,199600,28
595500,199800,88
598400,198700,32
602800,198200,23
600400,200200,23
603700,199900,62
598200,197700,31
601300,200700,61
599500,197900,24
600300,198100,51
603300,202600,46
601400,197700,29
599700,200300,81
598400,198900,48
601700,199400,20
602000,201300,40
605200,197700,29
601000,199800,52
600900,201000,102
600800,200600,35
602300,198600,20
601900,199500,48
600600,200500,99
599600,200400,165
596400,199800,34
601100,200400,92
595500,199700,55
601100,200700,23
598300,198300,50
599000,200100,89
604500,198000,23
601400,200700,34
601300,203700,21
601900,202000,20
600300,197600,28
596300,199500,50
599100,200500,75
596800,199500,208
598600,200000,52
604000,200800,26
600800,199400,39
600400,198100,104
603900,198100,43
598300,198600,25
598500,198400,32
599300,200400,110
599600,199200,99
595900,199800,85
604600,200800,71
603100,200500,170
601400,199900,44
596100,199500,34
596800,199200,44
599300,199200,41
603900,200200,76
595400,199800,35
600800,200500,117
600700,201800,25
603000,202500,26
600100,199600,569
599500,199900,45
599200,197600,22
598600,199400,34
601400,199700,142
596600,198300,21
597400,199400,22
599000,197500,42
602100,201900,25
603700,202000,21
600000,197500,58
605900,197600,53
599800,197400,28
596200,199700,63
599400,198700,26
602200,200400,105
600900,197300,39
596200,199500,39
600300,198400,31
601600,201200,45
595700,199800,78
602100,201400,73
597800,196600,32
601900,201100,21
595600,199900,31
598700,197400,70
598300,197700,43
597300,198900,22
602800,201100,39
604000,202200,28
598600,198800,24
599400,198900,100
603700,200100,31
602900,202500,40
603500,201100,32
603300,202900,22
596100,199700,39
600500,200800,63
602100,200900,27
598700,199400,72
600000,198500,23
600900,200600,27
599800,200500,28
602300,200500,40
599700,198800,126
600800,201800,220
604100,202000,23
596700,199400,120
599900,198900,33
600000,199900,150
597600,199000,28
601400,199600,77
600100,199800,208
596900,199400,48
601700,201500,28
601300,201000,50
596100,198700,71
597100,200000,30
604100,198100,21
602900,203300,27
597900,199300,26
599300,198200,22
604000,200900,30
597800,197000,45
603500,199100,56
599500,200500,106
603600,200700,26
602600,198400,63
602300,202500,53
601700,201800,108
599500,200300,30
601700,202100,58
601000,199600,124
599300,199100,28
600200,199600,265
601300,201300,66
599500,200400,45
595500,199300,39
596600,198700,37
604200,202700,22
596000,199700,30
600600,200900,57
596600,199700,29
604600,198300,21
599200,202300,59
604600,197900,26
599700,200100,29
596100,199100,20
601300,197500,21
603500,198400,20
602300,200400,68
598200,198700,26
599600,199700,20
602700,201400,22
603600,200400,100
602600,201000,37
600800,200700,36
597600,199200,33
602500,201600,51
598500,197200,22
595300,199200,27
602300,199400,26
604700,197900,23
601300,202100,52
601400,201400,62
605100,198000,35
600700,199300,42
597000,199000,26
597100,199200,32
599500,199600,46
596000,198800,45
604000,202000,44
598100,197400,32
600400,200800,125
599200,199300,54
602800,202300,26
604300,197000,25
601900,202400,21
596500,199700,21
602600,199300,50
595800,199800,58
600900,200700,50
599800,202700,30
601900,200400,90
598700,198800,28
599100,199400,21
595000,199300,116
601400,197900,34
603300,202500,27
598600,198300,29
600400,197500,49
598800,197700,46
602400,199400,99
600400,198300,28
602300,202800,55
600100,200200,64
603500,202500,46
600800,197500,28
600700,198600,38
597700,199200,69
595800,197900,60
596100,199800,73
602100,200700,31
599300,199400,27
599600,200100,41
598700,198000,28
601000,201300,47
604300,196900,24
596500,199600,37
598100,199100,37
600100,198700,50
598000,197300,21
599600,198300,34
603600,200600,30
596200,198900,96
599400,202100,46
601600,199100,85
600100,198100,39
604300,200600,43
602400,198500,36
599000,197700,45
599500,197700,24
605000,197000,50
597000,199100,27
603800,201000,114
598400,197200,23
597400,199100,33
602300,199000,141
603600,200800,22
596300,199800,68
600500,198800,31
598700,199200,33
596800,199100,34
601300,203900,57
598600,198000,42
601500,201100,37
601700,200700,37
602100,201600,40
604200,198000,24
598200,197800,150
599300,200100,82
604500,200800,50
599000,198800,45
601800,201900,68
598200,198800,31
603300,201200,40
596200,198200,30
602100,198300,61
599600,202100,24
602900,197200,35
604200,197900,150
600100,200100,38
599100,200300,51
604200,202200,31
595500,199500,25
596200,199900,104
599700,200400,106
599200,199200,45
603300,200900,62
597700,199100,23
599400,197900,22
598700,197900,75
596900,198700,46
599900,199700,702
599600,200300,60
603500,198800,41
602600,202500,21
600600,201900,21
600600,197700,20
599700,199400,183
597000,199200,30
600600,197600,52
595700,197600,22
595100,199500,85
596300,198900,50
599900,200400,29
602100,200800,47
600600,198800,29
602200,199400,22
597100,199400,26
604000,198200,27
601700,197800,21
600600,199900,101
599000,202400,23
598300,198400,39
600400,198500,37
601900,200900,33
599400,199800,35
600100,197300,30
599600,200900,29
603500,198900,31
600600,198200,43
598800,199400,60
603900,200100,47
598300,197900,66
603900,198200,30
600500,200400,58
603700,200500,37
599800,198800,77
601000,200600,44
601900,198400,43
601600,199500,26
600100,197500,38
600700,199500,21
600500,200500,101
601400,201600,20
597900,196700,26
603000,200400,69
599100,199800,89
604100,200900,30
605000,197800,50
598300,197600,62
596200,199300,75
601600,201700,67
600700,202000,69
596200,198300,36
602000,199000,39
601800,200500,52
600900,200400,120
602400,202700,21
600200,202600,24
596700,199300,39
600300,200900,32
601200,197700,53
603500,201000,24
602000,202100,23
602400,199300,130
600200,200500,193
598600,198400,25
603500,198700,36
600400,200500,109
598500,199000,30
603900,198300,29
600600,201800,20
599700,197300,20
604800,197500,45
597800,199200,163
597000,199800,63
598400,197500,79
604100,200400,44
599300,197800,177
597500,199600,43
596000,199800,82
601700,198900,24
604700,200600,88
600100,197800,29
600900,201300,25
600700,200700,34
601600,201000,115
596400,199400,27
595200,199600,22
596000,198500,104
601400,199800,91
596700,199200,41
602300,202400,34
602500,202800,30
600900,199400,113
599500,201900,37
602000,201000,20
600200,199800,233
595900,200000,20
601500,200800,88
600300,198800,125
599200,197800,32
599100,200600,56
599300,200000,25
600200,199900,70
599000,199400,22
596100,199400,25
600800,202500,35
600100,198300,24
603500,200300,34
600900,198900,81
603600,200000,34
601000,197300,31
597700,199600,40
600200,198000,24
597600,199400,42
602500,199800,51
598300,199000,110
602800,198800,76
604200,200800,42
597100,199700,20
595200,199200,36
604100,200800,38
596200,198700,84
602600,203300,44
600700,200100,49
602100,202300,46
598600,197900,66
601600,200300,20
598200,197000,31
603800,200600,32
603300,200700,23
600300,197700,25
603700,201000,21
598900,199600,49
601900,198300,20
600500,199100,31
600800,201400,197
602800,203700,43
603800,201100,79
596200,198600,71
600300,199600,376
599900,197400,27
596500,199400,41
601400,200400,28
602500,199500,99
600400,199500,98
597400,199200,39
600300,198500,35
595600,199700,38
597700,196700,74
603200,202400,36
601200,197900,32
598900,197900,80
597000,199900,64
601500,201400,135
597300,199100,36
599000,199200,142
603000,198300,21
600400,200400,62
603200,200300,24
596400,199000,26
601000,199500,86
596100,198900,36
600500,198500,37
601200,199700,349
601100,199700,213
598400,197400,21
599400,199100,116
603100,203400,21
596700,199000,30
603000,197300,81
598000,199700,21
604400,201000,20
603900,198500,23
600500,199200,66
595400,200000,52
596900,198900,23
599400,202500,24
597600,199100,39
600200,197600,34
597700,199500,30
598300,198800,37
595600,199200,26
603000,203400,41
597300,199000,23
595100,199200,62
599500,197800,25
602300,201500,26
599300,200500,195
605300,198000,25
596500,198100,25
595700,197800,33
598400,196100,39
596200,198100,64
599300,202500,35
602000,200600,23
601600,200900,110
598400,198000,48
601400,201000,40
601600,200600,37
600900,199800,76
598600,197200,26
599600,198500,59
603900,202200,24
600700,200000,41
601900,200600,41
602300,200300,34
602500,198400,54
596600,198800,22
599000,199800,59
599300,198800,63
601900,201900,34
603500,202800,44
600200,198900,31
598700,198200,22
601200,199800,33
599100,202300,34
598300,200000,29
603600,198000,37
598700,199000,22
602100,200300,42
599700,197900,23
600200,198800,39
602200,201800,31
600200,199700,259
600300,200300,55
598400,198200,53
602200,203000,22
595000,199400,31
597500,199400,20
601700,202800,35
602500,200900,32
598900,197800,155
603200,200400,39
602200,202500,58
602800,198300,24
602500,199600,68
601900,202200,41
597900,199600,28
600100,198200,39
604300,200800,29
599900,200300,21
604500,201300,23
601200,200600,33
600800,202200,25
600500,199500,73
599300,199300,20
598300,199300,53
598500,197600,34
596700,199800,27
602400,198600,45
601800,199300,20
600000,200400,27
598700,199700,35
604300,197900,30
604600,200700,102
600500,198700,37
598400,199000,41
602300,202100,32
601900,202100,88
598300,198500,36
597000,199500,37
601000,200500,72
595800,199400,29
604300,198000,81
605300,197800,23
600900,200900,159
601500,198900,23
598300,197200,28
597000,199300,27
596000,198200,20
603800,199900,65
599100,200400,79
604300,202300,25
604500,197000,20
599500,198700,58
601700,198700,24
596900,199200,31
601400,199400,20
599600,197600,24
603000,203100,24
599900,203300,28
602300,198500,23
602100,202600,28
595400,199300,38
601600,202800,34
604900,200600,41
599400,199700,39
595800,199600,33
603600,200200,38
596300,199600,84
602600,199600,42
600000,198100,64
600300,199500,77
600900,202500,29
600000,203100,30
598800,197500,24
599800,197500,125
602500,203000,31
602600,203100,23
597400,198900,25
600500,200100,36
604100,200600,55
598200,197400,105
601300,201700,30
601500,201000,121
602900,203400,56
600300,199300,21
596600,199300,98
597700,196500,29
597400,199000,25
602800,199100,77
596900,198400,20
599000,197800,40
600900,198800,23
598900,198900,28
599600,199300,125
599200,198700,38
599900,197600,94
601200,201300,36
598300,197100,32
600700,200900,26
600100,201100,73
599800,200700,58
598400,196900,62
600500,198200,37
599200,199500,32
603900,200500,53
603000,203000,32
601400,203600,25
602700,198400,26
600800,198600,22
600500,199800,110
603500,199000,29
600600,199700,344
601700,200300,23
603400,200100,55
598400,197600,29
605100,197900,31
600600,200600,114
601300,197600,40
599700,202300,29
603200,197400,38
595500,199400,30
603500,199200,34
603600,202100,22
602100,198400,57
598700,198100,26
602200,202300,25
598500,197300,58
600600,199200,48
603200,200800,33
601400,199500,22
604500,197100,36
597800,196500,27
598300,198000,21
601000,200700,57
599000,199500,35
598400,196400,21
600500,201900,22
601100,199800,63
595000,199200,60
600300,200000,42
599200,200300,72
600800,202000,42
599600,201200,22
597600,199600,57
599300,200200,46
603300,202400,23
600500,200600,129
597000,199600,23
601300,200400,63
599700,199200,78
600400,200000,35
596300,198500,31
599500,202400,23
598800,198600,23
602700,199200,47
600800,202100,72
599500,198000,41
599600,198700,120
604900,198100,51
599700,200200,64
600000,199800,291
599500,198900,104
595700,199500,23
602300,200700,28
602800,198900,69
599400,198800,86
599900,198500,69
599800,200200,30
600000,200300,25
601100,199500,46
602300,200600,26
599200,200100,40
602300,202000,43
598600,199300,63
603100,203000,29
603800,202100,65
601200,203300,26
601600,200500,63
603400,202400,30
599700,199600,90
602300,198900,111
603900,200600,69
601400,201200,27
602500,203400,20
600500,200200,20
597600,199300,33
598500,199300,55
601800,200700,36
595900,198700,192
599900,198800,38
600600,197800,20
603800,200500,45
596900,199000,42
601800,198600,21
602800,203500,48
601600,197700,20
599600,197500,40
595600,199300,26
600500,197500,100
598900,198000,25
599600,201900,28
602200,198700,22
599200,199900,42
596500,198600,45
596000,199100,21
596700,198100,24
600800,201000,105
598500,199400,34
598700,197800,57
601800,202000,36
600200,200900,45
602600,203000,31
599600,198100,46
603200,201200,25
600600,198600,28
599300,198100,30
596400,198700,36
599300,202600,65
600200,197700,27
598200,197200,33
599100,200200,28
600600,200400,67
602300,198300,66
600900,200300,30
600800,199700,180
596100,198300,62
595900,198500,39
603700,200800,21
599600,199600,72
600200,200300,108
598300,199100,35
601600,203200,22
603200,197500,62
599600,201800,28
600700,199800,79
598600,197400,56
601700,202300,33
602200,198600,43
604600,197600,21
598800,199500,50
598400,197300,28
602000,198400,46
602200,202800,30
600400,198700,46
598100,200200,30
598300,200100,25
599600,199400,68
600100,200600,59
602300,199100,92
596500,199200,102
602700,198500,25
602300,202300,25
599500,199400,50
596700,199600,26
596300,198300,21
603700,200400,91
601700,201200,45
599000,200500,25
598100,197200,28
603700,200700,33
599000,197400,27
601200,200400,63
595700,199700,25
601600,200800,45
603600,200500,45
601000,198900,67
598300,198700,38
599400,198600,22
601900,201200,61
600600,199400,54
603600,199400,30
598000,198600,31
601000,198800,22
600200,198700,55
601900,201500,86
602600,199400,23
598200,198600,35
604000,201900,25
598600,199000,25
599700,199300,182
602100,199600,21
604200,202500,26
596400,199500,42
602400,199900,27
602000,198300,62
602200,200700,98
597300,199300,24
602000,198600,35
603400,201300,31
599700,199500,171
599400,199300,51
597800,199100,46
598900,199400,30
596700,199500,36
600900,197900,25
600200,198500,28
599900,197300,23
603100,200400,26
595400,199700,56
602400,198300,34
600700,198400,67
601900,201600,21
604800,197800,27
597100,199300,37
600300,198300,30
598000,196900,70
600600,200800,130
600200,199400,32
596200,199400,34
598400,197800,41
598200,199300,38
602500,202300,29
602700,198200,25
598900,200500,28
601100,197400,23
602500,199100,83
605200,197900,22
600000,199700,767
597500,198900,42
599300,202300,54
600800,199600,322
596500,198900,27
596900,199300,20
603800,198400,54
600100,198000,30
602400,202500,43
598100,197000,21
603000,196400,31
596000,198600,97
604500,200700,106
598100,200000,20
598500,197700,54
602700,199000,20
601800,201100,59
600900,199300,25
595900,198600,79
599800,197600,42
600700,198800,25
600000,197300,20
598800,199200,47
598100,197500,21
603000,201600,20
600400,198600,55
599800,199500,184
604600,200900,28
602400,199100,84
601900,200300,22
597100,199500,39
604200,200600,81
599200,199400,66
600000,202200,36
602400,198700,39
599100,199900,75
603000,203500,24
595500,199600,26
602700,200400,73
601900,202500,97
596300,199400,25
601700,202900,28
596500,199800,37
599300,199700,65
602900,202400,83
597200,198800,23
604100,202300,38
601600,198000,27
601400,201300,28
603700,202100,22
603400,202700,200
597600,196900,53
598900,197700,44
596300,199900,56
598800,200300,41
602200,199500,60
598300,197500,35
602200,199000,63
603100,203500,30
599700,200500,243
600100,197400,30
601300,198700,85
599500,198100,24
596800,199600,47
598800,197900,20
603700,197600,31
604600,197400,55
600500,199300,101
597200,199100,112
595300,199600,122
600800,199100,53
598700,197600,28
602100,199000,54
603800,197600,23
599000,199900,109
600800,198100,21
601900,201800,83
601300,197800,21
602600,200500,21
601800,198700,50
598700,196800,20
598000,199400,25
602100,202900,27
598000,197000,44
602200,199100,111
600000,197900,26
601300,199600,208
604000,197900,23
604000,200600,44
601400,200800,62
600600,199300,53
605400,198200,171
600600,198500,31
599800,202200,42
599100,198800,85
603300,197600,52
603500,199400,30
599000,197600,63
601500,199800,71
604900,197900,33
599500,198200,72
598100,199300,43
602700,203200,23
598600,198500,59
596300,198400,22
598900,199200,59
602500,203300,159
599900,198400,48
601800,202900,26
603400,201100,20
602800,203600,24
603600,202300,94
604900,197700,50
599800,200000,98
595600,199500,33
596500,199300,104
603800,200200,30
596100,198200,52
598500,198000,53
599500,200600,57
596400,198100,27
596400,198900,45
599300,198000,55
603700,200900,23
602100,198500,81
603500,202200,21
595900,199100,30
598400,197100,45
599900,198200,144
600100,197600,40
599100,197700,57
598300,198100,22
597900,196600,34
601300,200900,178
601100,197800,28
600300,200800,120
602400,200100,47
599400,200500,109
601300,197700,68
600700,201300,22
595300,199800,28
599500,198300,72
600700,198900,40
601600,201100,68
595900,199200,34
599500,199000,77
603500,196500,31
599700,197700,32
598800,200400,88
596600,199200,54
598500,198500,22
604800,197600,25
606200,197600,21
602000,202800,20
603500,198500,38
599000,202200,21
599300,200300,72
600500,200000,65
602500,202500,22
601700,202200,65
602200,198500,23
598200,199200,32
600000,200100,22
601400,200300,55
599900,199300,116
599800,202900,39
603300,197500,53
601500,199900,60
601100,201700,26
601800,201000,23
596200,199000,49
600700,202200,27
597100,198900,37
602000,202600,22
601200,199500,51
602000,198900,25
600200,200600,229
600500,198600,46
598800,200200,27
601500,199700,64
599800,198500,51
601100,199000,23
596400,199900,53
598400,200400,28
600900,199500,38
599400,197700,25
601900,202700,21
603400,200500,44
601000,199000,24
602400,198800,31
605400,198300,56
603100,197400,65
597800,196800,81
598700,199500,25
598600,198600,78
597900,199100,46
598000,199100,55
600100,200500,84
599500,198800,151
597600,199500,27
599300,201300,39
602100,200400,69
602000,202200,22
595400,199600,65
596600,199100,23
600300,198700,52
600100,198500,28
600300,199800,560
600800,199900,38
604500,200600,21
599700,200600,73
603700,200200,36
598900,200100,47
602900,198700,21
596200,198800,143
595700,199400,29
599100,199000,140
601900,199000,20
598900,199900,31
602200,199200,54
602000,198200,30
600500,199400,170
601100,200300,23
596500,198400,34
600500,197700,27
605700,197700,21
599000,200200,22
599200,199700,54
597500,199700,60
600200,199500,155
602600,198500,22
599400,200200,42
600100,200300,53
597900,199800,21
602200,202700,46
602200,203300,21
603700,202200,87
598100,199000,23
603900,200800,35
596000,198900,26
601200,201000,179
597300,199200,54
596800,198600,25
602200,200600,59
602500,198600,114
602300,200200,31
598300,197000,35
598300,196900,29
600500,201200,40
601200,201200,24
604200,200700,90
601400,200500,44
599200,199000,88
598300,199900,30
603400,202600,43
598500,198700,82
604800,200700,59
595900,198400,21
601800,201200,28
597800,199600,20
603600,197800,21
600200,200000,93
600300,198000,32
599200,198600,41
601000,197900,23
602100,199100,36
596300,199100,23
597000,198800,33
602400,200000,50
595900,199400,25
601600,201500,27
602900,201500,23
598000,200900,21
604000,200500,34
601500,200400,56
601200,200800,38
600400,199100,96
599400,200100,122
601100,200500,41
602400,200400,25
599300,196700,58
601000,201000,164
600800,201300,22
605000,198000,37
603000,202400,36
601000,201100,65
598500,197800,56
598800,198700,35
598500,198300,55
600400,199600,146
599400,199400,45
603600,199200,21
599900,198300,113
600900,200800,53
599900,197700,39
601100,201100,103
595300,199300,36
596100,198400,44
602400,199500,34
595200,199300,83
598400,196200,22
597100,199600,40
602000,200300,36
601200,200300,70
596600,199400,71
599400,200000,53
601700,202000,44
599300,198400,29
596900,199100,34
600500,198900,37
598300,197300,26
601900,203000,35
595100,199400,116
602000,198500,98
599900,197500,79
601800,201600,28
600700,200200,45
599400,198300,33
599600,197000,23
596200,200300,20
602000,200700,22
600300,198200,24
599900,197800,27
602600,203200,22
595800,199700,31
600700,200600,94
600100,197900,27
599000,200000,172
601800,201800,99
599200,202600,28
599300,202200,34
602500,203100,78
603400,200800,24
601700,200200,32
596700,198300,24
596300,199000,24
603400,200200,32
601500,200700,28
598800,199900,31
604700,197600,23
599700,200800,112
599100,199200,226
597900,197100,21
