x,y,score
602700,198600,89
601400,198800,28
598600,198700,29
600700,199000,26
598400,199700,23
600000,197800,28
605400,197900,71
602400,202800,51
599300,199900,24
597200,199000,25
596500,198800,25
596600,198900,61
600100,198800,109
600400,199300,112
602400,200700,22
596100,198000,135
595300,199500,33
603400,200600,96
602500,200800,80
600100,199300,41
603300,198400,87
597200,199400,40
599700,202100,20
601100,198900,54
600700,200300,137
602500,201000,57
601700,201600,36
599900,202400,27
603900,200400,84
598500,198100,43
599600,200700,33
603400,201200,88
599600,200000,177
601800,201500,65
600700,199900,100
603000,201400,64
599100,201100,20
601200,201400,25
604700,201300,23
601200,201700,118
600700,199200,47
602300,203000,90
598800,197600,31
599600,200200,55
600100,198600,49
601000,199700,171
605000,197900,90
601000,200800,42
598200,199800,21
601100,201000,113
599600,199100,154
600300,199900,120
595700,198100,23
601600,201400,24
600900,199100,63
600500,201500,27
603500,201300,40
601300,199500,38
600600,201100,90
599900,198600,92
600900,199000,293
599400,199000,150
604600,198400,38
603800,200100,29
601300,203100,30
598300,197400,53
603700,201400,22
603300,201100,91
605400,198100,85
598400,197900,664
600400,199200,123
601900,200500,102
604600,197500,23
600100,199400,120
602700,202500,67
602100,200500,139
603100,201200,24
597900,199200,42
599800,202800,27
601000,200300,60
599500,199800,40
598300,198200,33
605900,197700,21
602400,199200,167
604600,200600,25
600900,198700,35
601200,200900,78
604800,198100,60
600100,200700,90
598200,197600,49
599200,202400,30
597900,196900,81
599000,199700,185
602700,199300,34
601500,203000,53
600600,199600,901
596100,199000,33
600000,202300,20
596400,199300,96
599800,199800,63
601600,203300,74
598700,197700,74
603600,198900,21
602300,202200,36
599200,200000,37
601100,201200,113
603500,198600,39
595800,198600,29
599700,199100,257
601000,201200,73
595900,199300,29
599700,198400,91
602500,202100,63
596000,198300,33
600900,201200,74
602300,201900,34
604700,197700,22
601700,200500,172
602800,202400,40
600800,198900,89
599500,202000,49
595900,199700,72
599800,198300,101
602200,199300,38
599400,198000,34
599500,200100,154
599300,198900,129
604900,197600,54
598000,199600,47
598900,199300,89
598200,198400,29
603800,198200,29
599000,198700,50
599100,197900,21
597800,199500,44
600100,199000,37
600300,198900,134
600000,201200,21
603900,198000,45
601200,197800,26
602200,198300,49
604700,197400,22
596900,198500,38
596600,199000,37
600800,198500,24
601500,200300,57
598300,199200,38
601800,200300,75
602600,200400,38
602600,199200,134
605100,198100,40
599800,200400,35
602500,200400,24
600000,197600,47
603500,197700,46
601400,200900,194
601000,199400,22
600300,199700,932
601900,201300,316
597700,196900,41
601500,202100,63
597600,199800,67
596600,199500,39
603500,200600,34
604800,197400,24
597800,199400,54
604500,197200,25
597100,198700,30
601500,200600,74
596100,199300,68
596700,198800,27
601000,200400,175
601800,200400,130
598600,200100,68
603300,198300,41
600500,199900,138
602200,202400,220
600600,201000,84
599100,197400,44
602500,202000,71
600100,198900,66
600800,199000,109
604100,200500,44
603300,200600,147
601200,198800,22
600900,199900,30
603100,202300,40
600000,197400,32
600700,198500,53
596500,200200,24
600200,200200,216
599800,198100,21
600700,200800,81
600900,197700,25
602300,202700,294
603500,199700,64
603900,200900,25
602100,199300,24
604200,196900,23
595600,197800,34
597100,199100,27
604700,200700,46
602800,200400,103
596300,199300,94
600800,200900,35
601300,199700,178
599600,198900,251
595500,199900,22
599400,198400,32
602400,203000,34
603300,197700,30
602900,198600,38
598100,199800,41
602500,199200,219
