x,y,score
598600,198700,39
600000,197800,26
598700,197300,26
596600,198900,35
600100,198800,43
596100,198000,38
597200,199400,22
600700,200300,86
603900,200400,111
604800,200800,20
599600,200700,21
603400,201200,26
603500,203100,26
599600,200000,28
601800,201500,37
600700,199900,39
599600,200200,57
600100,198600,24
601000,199700,49
605000,197900,33
601000,200800,52
601100,201000,90
599600,199100,55
600300,199900,30
601300,199500,20
599900,198600,27
600900,199000,77
599400,199000,45
603800,200100,33
598300,197400,49
603300,201100,24
605400,198100,31
598400,197900,84
600400,199200,47
601900,200500,64
602100,200500,29
597900,199200,33
601000,200300,20
602400,199200,148
604600,200600,57
601200,200900,54
600100,200700,55
598200,197600,24
599200,202400,30
597900,196900,40
599600,202200,41
600600,199600,143
596100,199000,33
596400,199300,62
598700,197700,22
599200,200000,24
601100,201200,100
599700,199100,43
601000,201200,43
599700,198400,44
599400,202400,28
596000,198300,24
600900,201200,24
602700,203400,26
601700,200500,53
602800,202400,22
599500,202000,60
595900,199700,47
599800,198300,40
602200,199300,30
599400,198000,67
599500,200100,96
599300,198900,57
604900,197600,34
598900,199300,54
599000,198700,33
597800,199500,64
600300,198900,33
602200,198300,57
596600,199000,30
601500,200300,47
598300,199200,46
602600,199200,34
600000,197600,72
601400,200900,111
601000,199400,24
600300,199700,95
601900,201300,21
597700,196900,37
596600,199500,26
597800,199400,24
596100,199300,59
601000,200400,60
601800,200400,43
600500,199900,37
602200,202400,59
599100,197400,27
600800,199000,28
604100,200500,97
603300,200600,38
603100,202300,30
600000,197400,43
600700,198500,32
600200,200200,58
600700,200800,47
602300,202700,27
604200,196900,34
601300,201200,20
597100,199100,23
604700,200700,47
596300,199300,43
600800,200900,45
601300,199700,57
599600,198900,82
595500,199900,40
599400,198400,29
603300,197700,22
602500,199200,89
602300,198400,46
596600,198200,72
599600,199000,85
602200,198400,26
599400,199500,46
599800,198600,54
600500,200900,27
595600,199800,41
603500,200500,90
598400,198500,26
602400,198400,66
602100,201500,51
596900,199700,27
600800,201100,28
603900,202000,20
604300,197100,23
600500,201100,38
603400,200400,29
599800,200100,22
599400,199600,46
601000,200900,79
604600,197700,23
599800,202300,22
595500,199800,51
603700,199900,56
598200,197700,20
601300,200700,43
600300,198100,32
603300,202600,31
599700,200300,54
598400,198900,46
601000,199800,20
600900,201000,77
600800,200600,27
601900,199500,29
600600,200500,51
599600,200400,99
601100,200400,62
595500,199700,39
598300,198300,23
599000,200100,65
601400,200700,25
600300,197600,23
596300,199500,29
599100,200500,38
596800,199500,147
598600,200000,25
600400,198100,72
603900,198100,26
599300,200400,79
599600,199200,71
595900,199800,64
604600,200800,51
603100,200500,126
596100,199500,26
596800,199200,28
599300,199200,25
603900,200200,53
595400,199800,28
600800,200500,80
600700,201800,20
600100,199600,167
599500,199900,43
601400,199700,44
599000,197500,25
600000,197500,37
605900,197600,39
599800,197400,23
596200,199700,38
599400,198700,27
602200,200400,53
600900,197300,28
596200,199500,26
600300,198400,25
601600,201200,31
595700,199800,43
602100,201400,32
595600,199900,24
598700,197400,47
598300,197700,32
599400,198900,64
602900,202500,35
603500,201100,22
596100,199700,30
600500,200800,43
598700,199400,56
600900,200600,21
599800,200500,22
599700,198800,86
600800,201800,142
596700,199400,93
599900,198900,20
600000,199900,47
601400,199600,59
600100,199800,83
596900,199400,32
601300,201000,37
596100,198700,57
602900,203300,23
604000,200900,21
597800,197000,26
603500,199100,51
599500,200500,60
602600,198400,28
602300,202500,25
601700,201800,46
601000,199600,46
600200,199600,134
601300,201300,42
599500,200400,31
595500,199300,28
596600,198700,23
600600,200900,35
599200,202300,40
603600,200400,71
600800,200700,27
602500,201600,21
602300,199400,22
601400,201400,41
605100,198000,26
599500,199600,36
596000,198800,27
604000,202000,28
598100,197400,23
600400,200800,53
599200,199300,22
602600,199300,26
595800,199800,39
600900,200700,34
599800,202700,20
601900,200400,55
595000,199300,77
601400,197900,21
600400,197500,24
598800,197700,33
602400,199400,64
600100,200200,28
603500,202500,38
600700,198600,29
597700,199200,35
596100,199800,55
599300,199400,21
599600,200100,31
601000,201300,20
604300,196900,23
596500,199600,22
598100,199100,22
600100,198700,25
596200,198900,51
599400,202100,50
601600,199100,64
600100,198100,23
604300,200600,40
602400,198500,30
599000,197700,27
605000,197000,24
597000,199100,22
603800,201000,81
602300,199000,95
596300,199800,41
601300,203900,48
601500,201100,26
601700,200700,24
598200,197800,98
599300,200100,43
604500,200800,39
599000,198800,26
601800,201900,26
598200,198800,23
603300,201200,30
596200,198200,28
602100,198300,44
602900,197200,31
604200,197900,102
599100,200300,36
604200,202200,20
596200,199900,74
599700,200400,87
599200,199200,44
603300,200900,37
598700,197900,45
596900,198700,26
599900,199700,275
599600,200300,50
603500,198800,26
599700,199400,73
600600,197600,24
595100,199500,57
596300,198900,31
600600,199900,51
598300,198400,24
600400,198500,32
601900,200900,22
599400,199800,21
600100,197300,26
599600,200900,20
598800,199400,43
603200,201300,20
603900,200100,43
598300,197900,44
603900,198200,20
600500,200400,25
603700,200500,24
599800,198800,62
601000,200600,30
601900,198400,27
600100,197500,23
600500,200500,53
603000,200400,33
599100,199800,44
604100,200900,32
605000,197800,29
598300,197600,43
596200,199300,62
601600,201700,27
600700,202000,42
596200,198300,21
601800,200500,36
600900,200400,52
596700,199300,29
600300,200900,22
601200,197700,31
603500,201000,21
602400,199300,93
600200,200500,55
600400,200500,65
604800,197500,25
597800,199200,113
597000,199800,52
598400,197500,48
604100,200400,37
599300,197800,148
597500,199600,46
596000,199800,68
604700,200600,65
600100,197800,24
600700,200700,24
601600,201000,101
596400,199400,24
596000,198500,78
601400,199800,49
596700,199200,22
602300,202400,27
600900,199400,82
599500,201900,30
600200,199800,89
601500,200800,73
600300,198800,67
599100,200600,26
600200,199900,32
