x,y,score
602700,198600,43
598600,198700,36
600700,199000,24
598400,199700,22
604200,201400,26
600000,197800,49
605400,197900,41
602400,202800,48
598700,197300,20
599300,199900,20
597200,199000,38
596500,198800,29
596600,198900,51
600100,198800,84
600400,199300,106
596100,198000,77
595300,199500,21
603400,200600,51
602500,200800,113
600100,199300,31
602400,199700,21
603300,198400,124
602400,203200,27
597200,199400,53
597300,199700,27
601100,198900,51
600700,200300,115
602500,201000,26
601700,201600,30
599900,202400,27
603900,200400,101
604800,200800,31
598500,198100,36
599600,200700,22
603400,201200,74
603500,203100,23
599600,200000,127
601800,201500,74
600700,199900,101
603000,201400,75
601200,201400,29
604700,201300,22
601200,201700,47
600700,199200,39
602300,203000,77
598800,197600,25
603900,201600,26
599600,200200,44
600100,198600,61
601000,199700,133
598300,201000,45
605000,197900,92
601000,200800,61
598200,199800,49
601100,201000,135
599600,199100,216
600300,199900,106
601600,201400,24
600900,199100,56
600500,201500,100
603500,201300,27
601300,199500,76
600600,201100,44
599900,198600,75
600900,199000,261
599400,199000,122
604600,198400,38
603600,201400,23
603800,200100,37
604300,202200,22
598300,197400,62
604100,199000,46
603700,201400,31
603300,201100,63
605400,198100,66
598400,197900,365
600400,199200,124
601900,200500,86
604600,197500,39
600100,199400,128
602700,202500,49
601600,197900,21
603900,199000,45
602100,200500,115
603100,201200,33
597900,199200,49
601000,200300,47
599500,199800,51
598300,198200,35
602400,199200,262
604600,200600,37
601200,200900,88
604800,198100,55
600100,200700,85
598200,197600,56
599200,202400,35
597900,196900,80
599000,199700,104
599600,202200,28
602700,199300,40
601300,197900,25
601500,203000,49
600600,199600,1016
596100,199000,26
596400,199300,100
599800,199800,57
604600,196800,27
601600,203300,33
598700,197700,76
603600,198900,36
602300,202200,65
599200,200000,37
601100,201200,111
603500,198600,31
595800,198600,35
599700,199100,224
601000,201200,110
595900,199300,24
599700,198400,69
599400,202400,34
602500,202100,37
601600,202600,26
596000,198300,35
600900,201200,94
602300,201900,46
602700,203400,35
604700,197700,30
601700,200500,160
602300,199600,21
602800,202400,37
600800,198900,74
599500,202000,61
595900,199700,69
599800,198300,84
602200,199300,37
599400,198000,46
599500,200100,140
599300,198900,113
604900,197600,75
598000,199600,47
598900,199300,86
598200,198400,45
603400,198600,25
603800,198200,49
599000,198700,58
597800,199500,63
600100,199000,27
600300,198900,209
600000,201200,85
603900,198000,79
601200,197800,29
602200,198300,44
604700,197400,26
596600,199000,34
601500,200300,56
597200,200100,23
598300,199200,43
604600,201800,28
601800,200300,63
602600,200400,26
602600,199200,111
605100,198100,33
599800,200400,22
598200,196500,22
600000,197600,74
603500,197700,47
603600,198200,23
604400,200800,20
601400,200900,163
601000,199400,27
600300,199700,782
601900,201300,154
597700,196900,47
601500,202100,107
597600,199800,68
596600,199500,43
603500,200600,37
597800,199400,41
597100,198700,49
601500,200600,44
596100,199300,59
596700,198800,40
601000,200400,159
601300,203500,26
601800,200400,92
605000,197400,23
595800,198700,21
598600,200100,84
603300,198300,27
600500,199900,126
598600,199100,22
602200,202400,453
600600,201000,44
600500,201700,41
599100,197400,54
602500,202000,67
600100,198900,56
600800,199000,89
604100,200500,64
603300,200600,123
601200,198800,25
600900,199900,25
603100,202300,40
600000,197400,44
600700,198500,37
598300,196800,24
596500,200200,30
600200,200200,247
599800,198100,23
600900,202200,38
600700,200800,71
600900,197700,33
602300,202700,407
603500,199700,41
603900,200900,21
602100,199300,24
604200,196900,27
600200,201800,27
601300,201200,22
595600,197800,21
597100,199100,46
604700,200700,63
602800,200400,45
596300,199300,83
600800,200900,37
602300,203300,34
601300,199700,139
599600,198900,236
595500,199900,36
599400,198400,27
602400,203000,39
603300,197700,39
602900,198600,39
598300,196300,20
598100,199800,40
602500,199200,222
602300,198400,45
596600,198200,181
601000,199200,21
601100,202000,30
599600,199000,256
603600,201700,24
604600,198200,25
602200,198400,38
601800,203100,71
605100,197600,48
604900,197200,28
599400,199500,148
600400,199900,41
599800,198600,102
601500,203400,24
600500,200900,59
595600,199800,51
597300,198700,71
602600,200300,22
603500,200500,146
598400,198500,42
598600,198900,31
602000,202900,49
601100,202500,37
602700,199700,32
602400,198400,69
602100,201500,206
596900,199700,49
600800,201100,46
602000,201800,56
603900,202000,33
604500,196900,23
602700,203600,43
602900,200300,22
600700,201400,68
599900,201800,59
602500,201400,22
597400,199700,26
598900,200300,29
600500,201100,157
597900,199000,31
601100,197900,24
601900,202900,83
603400,200400,39
602200,202600,79
599800,200100,41
600100,198400,29
599400,199600,255
601000,200900,77
604600,197700,70
599800,202300,31
604800,197300,50
595600,199600,36
595500,199800,82
598400,198700,49
601600,202300,33
602800,198200,20
600400,200200,35
603700,199900,46
598200,197700,33
601300,200700,49
599500,197900,24
600300,198100,38
603300,202600,38
600500,201800,55
601400,197700,37
599700,200300,65
598400,198900,39
601700,199400,24
602000,201300,203
605200,197700,48
601000,199800,95
600900,201000,53
603700,201800,23
600800,200600,48
602300,198600,34
601900,199500,35
600600,200500,168
599600,200400,177
596400,199800,56
601100,200400,90
595500,199700,56
601100,200700,42
598300,198300,57
599000,200100,79
600000,199300,32
601400,200700,29
601300,203700,20
601900,202000,90
600300,197600,41
601000,197500,27
596400,198500,27
596300,199500,73
599100,200500,101
596800,199500,160
598600,200000,186
604000,200800,33
600800,199400,37
600400,198100,79
603900,198100,95
597500,199500,25
598300,198600,29
598500,198400,21
599300,200400,123
599600,199200,134
595900,199800,57
604600,200800,53
603100,200500,212
602600,201300,25
601400,199900,38
596100,199500,32
596800,199200,36
599300,199200,140
603900,200200,63
595400,199800,25
600800,200500,181
597900,199900,44
605700,197600,23
598700,199600,59
600700,201800,39
603000,202500,56
600100,199600,2460
603600,199000,25
599500,199900,65
599200,197600,26
599900,200100,39
598600,199400,66
601400,199700,117
596600,198300,26
597400,199400,33
599000,197500,33
602100,201900,54
603700,202000,28
600000,197500,54
605900,197600,104
599800,197400,29
596200,199700,57
599400,198700,34
602200,200400,293
600900,197300,118
599600,202400,25
596200,199500,38
600300,198400,58
601600,201200,26
601500,202600,25
595700,199800,141
602100,201400,152
597800,196600,62
601900,201100,86
604300,196700,23
595600,199900,28
602700,202900,21
598700,197400,61
598300,197700,35
597300,198900,26
602800,201100,97
598100,199900,22
604000,202200,45
598600,198800,34
604900,197400,20
599400,198900,187
596400,199100,20
603700,200100,33
602900,202500,90
603500,201100,30
596100,199700,37
600500,200800,84
602100,200900,493
598700,199400,104
600000,198500,31
599400,201500,42
603000,201000,37
600900,200600,47
599800,200500,44
601300,201100,22
602300,200500,117
599700,198800,322
598700,200200,101
600800,201800,502
602600,201100,27
604100,202000,32
596700,199400,117
602300,201100,23
599900,198900,43
600000,199900,378
599700,202500,20
597600,199000,32
601400,199600,93
600100,199800,858
596900,199400,51
601700,201500,28
601300,201000,46
596100,198700,91
597100,200000,72
601600,202200,52
603800,198000,25
604100,198100,44
602900,203300,30
597900,199300,30
599300,198200,25
602000,202700,45
604000,200900,26
597800,197000,46
603500,199100,47
603300,201500,42
599500,200500,106
603600,200700,29
600900,197200,38
596400,199200,20
602600,198400,108
604200,196700,23
598500,197400,22
602300,202500,260
