x,y,score
598600,198700,42
600000,197800,50
605400,197900,45
602400,202800,39
597200,199000,34
596500,198800,20
596600,198900,65
600100,198800,42
600400,199300,49
596100,198000,81
595300,199500,43
603400,200600,38
602500,200800,44
602400,199700,25
603300,198400,61
597200,199400,44
599700,202100,33
601100,198900,45
600700,200300,90
602500,201000,25
601700,201600,29
603900,200400,111
604800,200800,23
598500,198100,24
599600,200700,22
603400,201200,56
603500,203100,35
599600,200000,67
601800,201500,75
600700,199900,47
603000,201400,22
601200,201400,31
601200,201700,23
602300,203000,39
599600,200200,70
600100,198600,33
601000,199700,38
605000,197900,46
601000,200800,44
598200,199800,20
601100,201000,101
599600,199100,82
600300,199900,32
601600,201400,30
600900,199100,36
600500,201500,29
601300,199500,22
600600,201100,22
599900,198600,48
600900,199000,97
599400,199000,68
604600,198400,47
603800,200100,38
604300,202200,37
598300,197400,51
603300,201100,57
605400,198100,72
598400,197900,124
600400,199200,46
601900,200500,50
604600,197500,30
602700,202500,26
602100,200500,37
603100,201200,32
597900,199200,54
599800,202800,26
601000,200300,26
598300,198200,30
602400,199200,200
604600,200600,51
601200,200900,83
604800,198100,36
600100,200700,65
598200,197600,43
599200,202400,40
597900,196900,50
599000,199700,36
599600,202200,21
602700,199300,27
601500,203000,20
600600,199600,203
596100,199000,37
596400,199300,107
599800,199800,28
601600,203300,21
598700,197700,22
602300,202200,36
599200,200000,26
595700,199900,25
601100,201200,120
603500,198600,39
595800,198600,49
599700,199100,77
601000,201200,58
595900,199300,37
599700,198400,36
602500,202100,27
596000,198300,30
600900,201200,55
604800,200500,26
602300,201900,21
602700,203400,21
604700,197700,20
601700,200500,73
602800,202400,44
600800,198900,22
599500,202000,44
595900,199700,81
599800,198300,42
602200,199300,34
599400,198000,52
599500,200100,82
599300,198900,106
604900,197600,39
598000,199600,25
598900,199300,78
598200,198400,27
603800,198200,32
599000,198700,64
599100,197900,20
597800,199500,42
600300,198900,28
603900,198000,28
601200,197800,27
602200,198300,44
604700,197400,26
596900,198500,32
596600,199000,49
600800,198500,21
601500,200300,60
598300,199200,51
601800,200300,40
602600,200400,32
599400,202700,23
602600,199200,116
600000,197600,84
603500,197700,24
603600,198200,28
604500,198500,21
604400,200800,34
601400,200900,176
600300,199700,132
601900,201300,35
597700,196900,55
601500,202100,62
597600,199800,45
596600,199500,43
603500,200600,23
597800,199400,31
604500,197200,21
597100,198700,23
601500,200600,71
596100,199300,47
601000,200400,62
601300,203500,23
601800,200400,69
595800,198700,20
598600,200100,49
603300,198300,22
600500,199900,50
602200,202400,259
600600,201000,30
600500,201700,21
599100,197400,55
602500,202000,37
600100,198900,20
600800,199000,29
604100,200500,62
603300,200600,66
603100,202300,37
600000,197400,47
600700,198500,38
596500,200200,28
600200,200200,93
599800,198100,22
605000,200400,27
600700,200800,55
600900,197700,32
602300,202700,94
603500,199700,34
603900,200900,25
602100,199300,28
604200,196900,33
600200,201800,27
601300,201200,27
595600,197800,23
597100,199100,30
604700,200700,80
602800,200400,36
596300,199300,90
600800,200900,73
601300,199700,92
599600,198900,102
595500,199900,39
599400,198400,31
602400,203000,25
603300,197700,26
