x,y,score
602700,198600,53
598600,198700,47
598400,199700,24
603100,198200,20
600000,197800,48
605400,197900,80
602400,202800,48
599300,199900,26
597200,199000,44
596500,198800,24
596600,198900,66
600100,198800,56
600400,199300,56
602400,200700,24
596100,198000,108
595300,199500,42
603400,200600,59
602500,200800,55
602400,199700,27
603300,198400,76
602400,203200,22
597200,199400,53
599700,202100,29
601100,198900,50
600700,200300,104
602500,201000,39
601700,201600,42
603900,200400,105
598500,198100,26
599600,200700,25
603400,201200,63
603500,203100,28
599600,200000,94
601800,201500,80
600700,199900,56
603000,201400,38
600200,201400,25
601200,201400,38
604700,201300,28
601200,201700,55
600700,199200,20
602300,203000,90
598800,197600,24
599600,200200,73
600100,198600,42
601000,199700,61
605000,197900,63
603400,199900,22
601000,200800,48
598200,199800,45
601100,201000,108
599600,199100,124
600300,199900,43
598300,199700,25
601600,201400,35
600900,199100,47
603700,198800,72
600500,201500,48
603500,201300,27
601300,199500,28
600600,201100,36
599900,198600,68
600900,199000,140
599400,199000,100
604600,198400,49
603800,200100,42
601300,203100,20
604300,202200,32
598300,197400,53
603700,201400,30
603300,201100,72
605400,198100,80
598400,197900,187
600400,199200,54
601900,200500,56
604600,197500,34
600100,199400,51
602700,202500,26
603900,199000,23
602100,200500,68
603100,201200,27
597900,199200,64
599800,202800,27
601000,200300,36
599500,199800,32
598300,198200,37
602400,199200,227
604600,200600,49
600900,198700,24
601200,200900,99
604800,198100,52
600100,200700,115
598200,197600,52
599200,202400,42
597900,196900,61
599000,199700,74
599600,202200,20
602700,199300,34
601500,203000,33
600600,199600,334
596100,199000,38
596400,199300,108
599800,199800,40
601600,203300,27
598700,197700,32
603600,198900,31
602300,202200,45
599200,200000,30
595700,199900,20
601100,201200,136
603500,198600,39
595800,198600,48
599700,199100,123
601000,201200,77
595900,199300,39
599700,198400,58
602500,202100,41
596000,198300,29
600900,201200,65
604800,200500,23
602300,201900,38
604700,197700,38
601700,200500,115
602800,202400,42
600800,198900,32
599500,202000,59
595900,199700,76
599800,198300,57
602200,199300,44
599400,198000,50
599500,200100,92
599300,198900,124
604900,197600,39
598000,199600,49
598900,199300,96
598200,198400,29
603400,198600,21
603800,198200,39
599000,198700,70
599100,197900,26
597800,199500,52
600300,198900,37
600000,201200,32
603900,198000,36
601200,197800,25
602200,198300,52
604700,197400,29
596900,198500,36
596600,199000,49
600800,198500,25
601500,200300,83
598300,199200,57
604600,201800,20
601800,200300,52
602600,200400,41
599400,202700,21
602600,199200,132
605100,198100,32
599800,200400,22
602500,200400,27
600000,197600,93
603500,197700,33
603600,198200,21
604400,200800,36
601400,200900,191
601000,199400,23
600300,199700,210
601900,201300,65
597700,196900,54
601500,202100,75
597600,199800,88
596600,199500,52
603500,200600,30
604800,197400,20
597800,199400,48
604500,197200,23
597100,198700,43
601500,200600,77
596100,199300,53
596700,198800,21
601000,200400,86
601300,203500,29
601800,200400,102
598600,200100,70
603300,198300,26
600500,199900,72
602200,202400,483
600600,201000,47
600500,201700,31
599100,197400,54
602500,202000,63
600100,198900,24
598100,199500,20
600800,199000,43
604100,200500,57
603300,200600,84
601200,198800,21
600900,199900,24
603100,202300,37
600000,197400,52
600700,198500,48
596500,200200,38
600200,200200,213
599800,198100,21
605000,200400,29
600900,202200,27
600700,200800,74
600900,197700,34
