x,y,score
602700,198600,55
598600,198700,42
600700,199000,27
604200,201400,22
600000,197800,37
605400,197900,40
602400,202800,46
597200,199000,28
596500,198800,39
596600,198900,51
600100,198800,102
600400,199300,112
602400,200700,22
596100,198000,106
595300,199500,26
603400,200600,67
602500,200800,98
600100,199300,33
602400,199700,22
603300,198400,114
602400,203200,25
597200,199400,55
597300,199700,24
601100,198900,64
600700,200300,130
602500,201000,31
601700,201600,38
599900,202400,26
603900,200400,100
604800,200800,28
598500,198100,39
599600,200700,25
603400,201200,63
603500,203100,23
599600,200000,135
601800,201500,67
600700,199900,111
603000,201400,55
601200,201400,28
604700,201300,20
601200,201700,66
600700,199200,48
602300,203000,83
598800,197600,24
603900,201600,24
599600,200200,54
600100,198600,54
601000,199700,135
598300,201000,50
605000,197900,101
601000,200800,59
598200,199800,53
601100,201000,129
599600,199100,185
600300,199900,116
598300,199700,23
601600,201400,33
600900,199100,57
600500,201500,93
603500,201300,35
601300,199500,58
600600,201100,45
599900,198600,75
600900,199000,277
599400,199000,140
604600,198400,40
603800,200100,36
604300,202200,20
598300,197400,60
604100,199000,34
603700,201400,25
603300,201100,88
605400,198100,65
598400,197900,474
600400,199200,136
601900,200500,71
604600,197500,34
600100,199400,127
602700,202500,53
603900,199000,55
602100,200500,117
603100,201200,37
597900,199200,39
599800,202800,20
601000,200300,47
599500,199800,51
598300,198200,27
602400,199200,247
604600,200600,32
601200,200900,91
604800,198100,61
600100,200700,76
598200,197600,57
599200,202400,32
597900,196900,82
599000,199700,150
599600,202200,29
602700,199300,44
601300,197900,20
601500,203000,53
600600,199600,968
596100,199000,32
596400,199300,96
599800,199800,43
604600,196800,25
601600,203300,51
598700,197700,76
603600,198900,28
602300,202200,63
599200,200000,36
601100,201200,103
603500,198600,25
595800,198600,31
599700,199100,212
601000,201200,108
595900,199300,24
599700,198400,67
599400,202400,27
602500,202100,42
601600,202600,32
596000,198300,32
600900,201200,94
602300,201900,43
602700,203400,27
604700,197700,23
601700,200500,181
602800,202400,36
600800,198900,84
599500,202000,82
595900,199700,76
599800,198300,93
602200,199300,33
599400,198000,43
599500,200100,137
599300,198900,111
604900,197600,71
598000,199600,49
598900,199300,87
598200,198400,28
604400,201900,22
603800,198200,54
599000,198700,60
599100,197900,26
597800,199500,67
600100,199000,28
600300,198900,204
600000,201200,62
603900,198000,72
601200,197800,24
602200,198300,44
604700,197400,22
596900,198500,23
596600,199000,34
600800,198500,22
601500,200300,67
598300,199200,41
604600,201800,20
601800,200300,66
602600,200400,34
602600,199200,115
605100,198100,34
599800,200400,21
600000,197600,60
603500,197700,44
601400,200900,155
601000,199400,21
600300,199700,807
601900,201300,168
597700,196900,47
601500,202100,114
597600,199800,70
596600,199500,54
603500,200600,34
597800,199400,65
597100,198700,37
601500,200600,43
596100,199300,60
596700,198800,38
601000,200400,169
601300,203500,31
601800,200400,92
605000,197400,26
598600,200100,74
603300,198300,22
600500,199900,109
602200,202400,482
600600,201000,50
600500,201700,40
599100,197400,52
602500,202000,110
600100,198900,71
600800,199000,96
603300,202300,22
604100,200500,63
603300,200600,132
601200,198800,32
600900,199900,26
603100,202300,45
600000,197400,40
600700,198500,42
596500,200200,22
600200,200200,238
600900,202200,33
600700,200800,87
600900,197700,24
602300,202700,383
603500,199700,46
603900,200900,20
604200,196900,28
600200,201800,31
595600,197800,25
597100,199100,35
602800,202800,22
604700,200700,62
602800,200400,65
596300,199300,85
600800,200900,32
602300,203300,26
601300,199700,161
599600,198900,235
595500,199900,28
599400,198400,27
602400,203000,35
603300,197700,38
602900,198600,41
598100,199800,54
602500,199200,212
602300,198400,41
596600,198200,153
601000,199200,25
599600,199000,228
603600,201700,21
604600,198200,25
603100,198100,25
601000,197600,21
602200,198400,41
601800,203100,59
605100,197600,50
604900,197200,30
599400,199500,144
600400,199900,60
599800,198600,100
601500,203400,33
600500,200900,47
595600,199800,50
597300,198700,57
602600,200300,21
603500,200500,144
598400,198500,45
598600,198900,35
602000,202900,41
601100,202500,32
602700,199700,50
602400,198400,53
602100,201500,180
596900,199700,46
600800,201100,42
602000,201800,69
603900,202000,30
604500,196900,25
602700,203600,50
602900,200300,31
600700,201400,65
599900,201800,32
602500,201400,29
597400,199700,25
598900,200300,31
600500,201100,173
597900,199000,32
600000,199000,28
601100,197900,23
601900,202900,64
601200,203700,23
603400,200400,31
602200,202600,84
599800,200100,42
600100,198400,23
599400,199600,279
601000,200900,75
604600,197700,68
599800,202300,28
604800,197300,51
595600,199600,38
595500,199800,80
598400,198700,36
602800,198200,22
600400,200200,47
603700,199900,47
598200,197700,35
601300,200700,56
599500,197900,26
600300,198100,39
603300,202600,38
600500,201800,60
601400,197700,34
598500,199600,21
599700,200300,58
598400,198900,37
601700,199400,27
602000,201300,229
605200,197700,65
601000,199800,112
600900,201000,48
602400,199800,23
603700,201800,25
600800,200600,37
602300,198600,41
601900,199500,39
600600,200500,156
599600,200400,190
596400,199800,64
601100,200400,87
600800,198000,23
595500,199700,44
601100,200700,41
598300,198300,59
599000,200100,71
600000,199300,43
601400,200700,30
601300,203700,33
601900,202000,90
600300,197600,45
601000,197500,32
596400,198500,25
596300,199500,78
599100,200500,101
596800,199500,163
598600,200000,186
604000,200800,27
600800,199400,46
600400,198100,73
597700,199800,21
603900,198100,67
603700,201300,21
597500,199500,29
598300,198600,29
599300,200400,95
599600,199200,146
595900,199800,67
604600,200800,49
603100,200500,179
602600,201300,25
601400,199900,38
602700,198300,20
596100,199500,33
596800,199200,30
599300,199200,133
603900,200200,61
595400,199800,24
600800,200500,183
597900,199900,38
605700,197600,24
598700,199600,69
600700,201800,30
603000,202500,62
600100,199600,2166
603600,199000,24
599500,199900,70
599900,200100,41
598600,199400,71
601400,199700,115
596600,198300,26
597400,199400,34
599000,197500,31
602100,201900,89
603700,202000,29
600000,197500,46
605900,197600,209
599800,197400,28
596200,199700,57
599400,198700,30
602200,200400,339
600900,197300,136
599600,202400,29
596200,199500,45
600300,198400,49
601600,201200,30
601500,202600,25
595700,199800,111
602100,201400,162
597800,196600,63
601900,201100,97
604300,196700,26
595600,199900,27
602700,202900,26
598700,197400,58
598300,197700,42
597300,198900,27
602800,201100,121
598100,199900,26
604000,202200,41
598600,198800,29
604900,197400,25
599400,198900,157
596400,199100,21
603700,200100,29
602900,202500,101
603500,201100,34
596100,199700,34
600500,200800,74
602100,200900,607
598700,199400,111
600000,198500,26
599400,201500,34
603000,201000,35
600900,200600,38
599800,200500,42
604200,201200,24
602300,200500,111
599700,198800,356
598700,200200,100
600800,201800,467
602600,201100,29
604100,202000,20
596700,199400,118
602300,201100,25
599900,198900,48
600000,199900,401
597600,199000,32
601400,199600,81
600100,199800,833
596900,199400,69
601700,201500,33
601300,201000,52
596100,198700,81
597100,200000,64
601600,202200,53
603800,198000,32
604100,198100,40
602900,203300,33
597900,199300,38
599300,198200,37
602000,202700,51
604000,200900,24
597800,197000,35
603500,199100,44
603300,201500,48
599500,200500,96
603600,200700,26
600900,197200,33
596400,199200,21
602600,198400,116
604200,196700,25
598500,197400,27
