x,y,score
598600,198700,45
600700,199000,23
604200,201400,27
600000,197800,48
602400,202800,33
597200,199000,40
596500,198800,37
596600,198900,53
600100,198800,77
600400,199300,91
596100,198000,56
595300,199500,23
603400,200600,49
602500,200800,67
600100,199300,22
603300,198400,52
597200,199400,50
601100,198900,48
600700,200300,113
601700,201600,25
599900,202400,25
603900,200400,118
604800,200800,35
598500,198100,35
599600,200700,29
603400,201200,54
603500,203100,28
599600,200000,82
601800,201500,72
600700,199900,93
603000,201400,29
601200,201400,26
600700,199200,29
602300,203000,69
603900,201600,24
599600,200200,58
600100,198600,56
601000,199700,129
598300,201000,35
605000,197900,53
601000,200800,78
601100,201000,135
599600,199100,130
600300,199900,72
601600,201400,26
600900,199100,51
600500,201500,55
603500,201300,32
601300,199500,62
600600,201100,41
599900,198600,69
600900,199000,190
599400,199000,88
604600,198400,35
603800,200100,40
598300,197400,64
603700,201400,24
603300,201100,55
605400,198100,43
598400,197900,175
600400,199200,120
601900,200500,68
604600,197500,28
600100,199400,77
602700,202500,26
601600,197900,20
603900,199000,48
602100,200500,73
603100,201200,25
597900,199200,55
599800,202800,21
601000,200300,43
599500,199800,37
598300,198200,35
602400,199200,227
604600,200600,56
600900,198700,22
601200,200900,82
604800,198100,42
600100,200700,51
598200,197600,47
599200,202400,38
597900,196900,61
599000,199700,59
599600,202200,46
601300,197900,22
600600,199600,793
596100,199000,23
596400,199300,80
599800,199800,30
598700,197700,52
603600,198900,31
602300,202200,26
599200,200000,31
601100,201200,127
603500,198600,31
595800,198600,32
599700,199100,114
601000,201200,113
595900,199300,23
599700,198400,47
599400,202400,38
602500,202100,24
596000,198300,30
600900,201200,64
602300,201900,33
602700,203400,27
604700,197700,23
601700,200500,88
602800,202400,35
600800,198900,49
599500,202000,95
595900,199700,67
599800,198300,57
602200,199300,30
599400,198000,60
599500,200100,122
599300,198900,90
604900,197600,56
598000,199600,34
598900,199300,86
598200,198400,34
603400,198600,20
603800,198200,32
599000,198700,54
597800,199500,58
600100,199000,20
600300,198900,157
600000,201200,41
603900,198000,63
601200,197800,34
602200,198300,48
604700,197400,27
596600,199000,36
600800,198500,21
601500,200300,55
598300,199200,45
601800,200300,37
602600,199200,85
605100,198100,21
599800,200400,22
598200,196500,21
600000,197600,77
603500,197700,24
604400,200800,21
601400,200900,181
601000,199400,29
600300,199700,651
601900,201300,117
597700,196900,53
601500,202100,70
597600,199800,57
596600,199500,38
603500,200600,32
597800,199400,42
597100,198700,31
601500,200600,42
596100,199300,61
596700,198800,36
601000,200400,135
601800,200400,61
605000,197400,21
598600,200100,54
600500,199900,85
598600,199100,24
602200,202400,281
600600,201000,24
600500,201700,25
599100,197400,57
600200,197100,21
602500,202000,37
600100,198900,47
600800,199000,65
604100,200500,87
603300,200600,62
601200,198800,21
603100,202300,38
600000,197400,48
600700,198500,37
600200,200200,173
605000,200400,21
600900,202200,24
600700,200800,76
600900,197700,31
602300,202700,200
603900,200900,23
602100,199300,22
604200,196900,29
601300,201200,34
597100,199100,30
604700,200700,73
602800,200400,31
596300,199300,75
600800,200900,45
601300,199700,184
599600,198900,147
595500,199900,41
599400,198400,38
602400,203000,35
603300,197700,35
602900,198600,29
598100,199800,26
602500,199200,144
602300,198400,51
596600,198200,142
599600,199000,196
602200,198400,42
601800,203100,33
605100,197600,36
599400,199500,90
600400,199900,33
599800,198600,92
600500,200900,47
595600,199800,49
597300,198700,52
603500,200500,153
598400,198500,41
598600,198900,21
602000,202900,21
601100,202500,28
602400,198400,70
602100,201500,122
596900,199700,42
600800,201100,43
602000,201800,23
603900,202000,38
602700,203600,31
600700,201400,64
599900,201800,25
604300,197100,23
598900,200300,31
600500,201100,74
597900,199000,21
600000,199000,20
601900,202900,57
601200,203700,20
603400,200400,36
602200,202600,37
599800,200100,33
600100,198400,26
599400,199600,115
601000,200900,83
604600,197700,43
599800,202300,28
604800,197300,25
595600,199600,32
595500,199800,83
598400,198700,33
602800,198200,21
600400,200200,34
603700,199900,53
598200,197700,26
601300,200700,63
599500,197900,23
600300,198100,43
603300,202600,38
600500,201800,25
601400,197700,37
599700,200300,59
598400,198900,45
602000,201300,158
605200,197700,38
601000,199800,82
600900,201000,77
600800,200600,37
602300,198600,23
601900,199500,45
600600,200500,130
599600,200400,170
596400,199800,50
601100,200400,101
595500,199700,55
601100,200700,37
598300,198300,45
599000,200100,89
601400,200700,32
601300,203700,28
601900,202000,40
595400,199100,22
600300,197600,42
596300,199500,53
599100,200500,82
596800,199500,173
598600,200000,78
604000,200800,29
600800,199400,31
600400,198100,90
603900,198100,57
604100,201600,20
597500,199500,21
598300,198600,26
598500,198400,25
599300,200400,95
599600,199200,100
595900,199800,76
604600,200800,61
603100,200500,180
601400,199900,54
596100,199500,36
596800,199200,40
599300,199200,102
603900,200200,65
595400,199800,28
600800,200500,132
597900,199900,24
605700,197600,20
598700,199600,29
600700,201800,32
603000,202500,33
600100,199600,1441
603600,199000,25
599500,199900,55
599200,197600,22
599900,200100,24
598600,199400,28
601400,199700,155
597400,199400,30
599000,197500,34
602100,201900,36
603700,202000,26
600000,197500,64
605900,197600,134
599800,197400,31
596200,199700,60
599400,198700,33
602200,200400,148
600900,197300,47
596200,199500,33
600300,198400,61
601600,201200,26
595700,199800,97
602100,201400,101
597800,196600,42
601900,201100,56
604300,196700,20
595600,199900,37
598700,197400,68
598300,197700,39
597300,198900,22
602800,201100,63
604000,202200,30
598600,198800,27
604900,197400,20
599400,198900,137
603700,200100,29
602900,202500,48
603500,201100,33
596100,199700,40
600500,200800,70
602100,200900,154
598700,199400,78
600000,198500,32
603000,201000,27
600900,200600,40
