x,y,score
598600,198700,53
600700,199000,24
604200,201400,21
600000,197800,50
602400,202800,26
598700,197300,25
599300,199900,20
597200,199000,39
596600,198900,54
600100,198800,61
600400,199300,46
596100,198000,53
603400,200600,40
602500,200800,45
602400,199700,24
603300,198400,42
597200,199400,51
601100,198900,42
600700,200300,116
601700,201600,22
599900,202400,24
603900,200400,132
604800,200800,31
598500,198100,30
599600,200700,36
603400,201200,43
603500,203100,30
599600,200000,82
601800,201500,62
600700,199900,75
603000,201400,21
601200,201400,24
600700,199200,26
602300,203000,35
603900,201600,22
599600,200200,60
600100,198600,53
601000,199700,126
605000,197900,52
601000,200800,71
601100,201000,144
599600,199100,120
600300,199900,77
601600,201400,24
600900,199100,38
600500,201500,31
603500,201300,24
601300,199500,52
600600,201100,33
599900,198600,59
600900,199000,159
599400,199000,86
604600,198400,31
603800,200100,44
598300,197400,71
603300,201100,51
605400,198100,40
598400,197900,132
600400,199200,111
601900,200500,65
604600,197500,25
600100,199400,65
602700,202500,27
603900,199000,26
602100,200500,53
603100,201200,22
597900,199200,50
599800,202800,22
601000,200300,33
599500,199800,26
598300,198200,35
602400,199200,203
604600,200600,68
601200,200900,92
604800,198100,32
600100,200700,62
598200,197600,54
599200,202400,36
597900,196900,69
599000,199700,44
599600,202200,50
602700,199300,20
600600,199600,515
596100,199000,21
596400,199300,97
599800,199800,30
603100,202900,26
601600,203300,22
598700,197700,48
603600,198900,24
599200,200000,29
601100,201200,139
603500,198600,28
595800,198600,35
599700,199100,87
601000,201200,103
595900,199300,23
599700,198400,46
599400,202400,35
596000,198300,34
600900,201200,54
602700,203400,34
604700,197700,26
601700,200500,86
602800,202400,37
600800,198900,43
599500,202000,78
595900,199700,71
599800,198300,44
602200,199300,40
599400,198000,67
599500,200100,122
599300,198900,89
604900,197600,56
598000,199600,33
598900,199300,68
598200,198400,25
603800,198200,31
599000,198700,55
597800,199500,60
600300,198900,86
600000,201200,24
603900,198000,46
601200,197800,31
602200,198300,53
596600,199000,37
600800,198500,20
