x,y,score
602700,198600,98
601400,198800,23
598600,198700,29
600700,199000,26
598400,199700,25
600000,197800,32
605400,197900,62
602400,202800,52
599300,199900,23
597200,199000,21
596500,198800,21
596600,198900,53
600100,198800,100
600400,199300,107
596100,198000,149
595300,199500,38
603400,200600,91
602500,200800,69
600100,199300,41
603300,198400,86
597200,199400,43
599700,202100,20
601100,198900,59
600700,200300,134
602500,201000,52
601700,201600,35
599900,202400,21
603900,200400,89
598500,198100,41
599600,200700,34
603400,201200,84
599600,200000,191
601800,201500,78
600700,199900,85
603000,201400,58
599100,201100,20
601200,201400,30
601200,201700,120
600700,199200,44
602300,203000,74
598800,197600,33
599600,200200,60
600100,198600,47
601000,199700,147
605000,197900,96
601000,200800,42
598200,199800,25
601100,201000,139
599600,199100,157
600300,199900,131
595700,198100,21
598300,199700,22
601600,201400,25
600900,199100,74
600500,201500,33
603500,201300,45
601300,199500,34
600600,201100,100
599900,198600,85
600900,199000,300
599400,199000,148
604600,198400,31
603800,200100,31
601300,203100,26
604300,202200,20
598300,197400,57
603700,201400,28
603300,201100,84
605400,198100,88
598400,197900,664
600400,199200,115
601900,200500,96
604600,197500,28
600100,199400,137
602700,202500,63
602100,200500,141
603100,201200,33
597900,199200,45
599800,202800,24
601000,200300,51
599500,199800,34
598300,198200,34
605900,197700,21
602400,199200,175
604600,200600,24
600900,198700,39
601200,200900,83
604800,198100,58
600100,200700,91
598200,197600,62
599200,202400,37
597900,196900,77
599000,199700,177
602700,199300,28
601500,203000,55
600600,199600,941
596100,199000,31
600000,202300,21
596400,199300,99
599800,199800,57
601600,203300,62
598700,197700,73
603600,198900,21
602300,202200,25
599200,200000,30
601100,201200,119
603500,198600,44
595800,198600,35
599700,199100,271
601000,201200,82
595900,199300,32
599700,198400,77
602500,202100,62
596000,198300,37
600900,201200,68
602300,201900,30
604700,197700,24
601700,200500,162
602800,202400,36
600800,198900,87
599500,202000,54
595900,199700,78
599800,198300,91
602200,199300,40
599400,198000,25
599500,200100,150
599300,198900,136
604900,197600,44
598000,199600,57
598900,199300,90
603800,198200,30
599000,198700,61
599100,197900,26
597800,199500,52
600100,199000,41
600300,198900,145
600000,201200,26
603900,198000,39
601200,197800,30
602200,198300,46
604700,197400,27
596900,198500,39
596600,199000,33
600800,198500,24
601500,200300,59
598300,199200,47
604600,201800,23
601800,200300,65
602600,200400,45
599400,202700,21
602600,199200,131
599300,200700,25
605100,198100,43
599800,200400,29
602500,200400,26
600000,197600,56
603500,197700,42
604400,200800,24
601400,200900,180
601000,199400,29
600300,199700,1049
601900,201300,356
597700,196900,39
601500,202100,60
597600,199800,61
596600,199500,36
603500,200600,32
604800,197400,27
597800,199400,42
604500,197200,29
597100,198700,32
601500,200600,79
596100,199300,71
596700,198800,28
601000,200400,170
601300,203500,20
601400,199000,20
601800,200400,125
598600,200100,73
603300,198300,28
600500,199900,133
602200,202400,236
600600,201000,80
599100,197400,42
602500,202000,66
600100,198900,67
600800,199000,86
604100,200500,48
603300,200600,155
601200,198800,28
600900,199900,29
603100,202300,38
600000,197400,44
600700,198500,50
596500,200200,24
600200,200200,203
600700,200800,77
600900,197700,21
602300,202700,278
603500,199700,61
603900,200900,26
602100,199300,22
604200,196900,23
600200,201800,21
595600,197800,36
597100,199100,25
604700,200700,46
602800,200400,105
596300,199300,103
600800,200900,37
601300,199700,157
599600,198900,256
595500,199900,27
599400,198400,38
602400,203000,39
603300,197700,21
602900,198600,36
598100,199800,45
602500,199200,195
596600,198200,84
599600,199000,219
603600,201700,20
604600,198200,27
602200,198400,39
601800,203100,56
605100,197600,43
604900,197200,21
599400,199500,167
600400,199900,71
599800,198600,114
601500,203400,68
600500,200900,54
595600,199800,52
597300,198700,32
602600,200300,23
603500,200500,104
598400,198500,39
602000,202900,30
601100,202500,35
602700,199700,89
602400,198400,31
602100,201500,147
596900,199700,42
600800,201100,49
602000,201800,82
603900,202000,27
602900,200300,42
602500,201400,32
602500,200000,27
598900,200300,42
600500,201100,249
597900,199000,32
600000,199000,24
601900,202900,48
603400,200400,39
602200,202600,66
599800,200100,56
600100,198400,26
599400,199600,241
601000,200900,66
604600,197700,35
604800,197300,29
595600,199600,23
595500,199800,79
598400,198700,42
601600,202300,25
600400,200200,48
603700,199900,41
598200,197700,42
601300,200700,66
599500,197900,25
600300,198100,40
603300,202600,36
600500,201800,25
601400,197700,36
598500,199600,20
599700,200300,71
598400,198900,44
602000,201300,318
605200,197700,38
601000,199800,130
600900,201000,46
602400,199800,20
597900,199400,21
603700,201800,23
600800,200600,28
602300,198600,33
601900,199500,43
600600,200500,158
599600,200400,197
596400,199800,64
601100,200400,76
600800,198000,28
595900,199600,22
595500,199700,35
601100,200700,55
598300,198300,27
599000,200100,66
600000,199300,43
601400,200700,34
601300,203700,20
601900,202000,131
600300,197600,36
601000,197500,45
596400,198500,28
596300,199500,93
599100,200500,95
596800,199500,137
598600,200000,67
604000,200800,33
600800,199400,51
600400,198100,49
603900,198100,43
597500,199500,30
598300,198600,20
598500,198400,30
599300,200400,116
599600,199200,167
595900,199800,73
604600,200800,32
603100,200500,114
601400,199900,34
596100,199500,29
596800,199200,27
599300,199200,153
603900,200200,56
595900,197800,21
595400,199800,20
600800,200500,176
597900,199900,29
605700,197600,26
598700,199600,104
600700,201800,24
603000,202500,63
600100,199600,1539
599500,199900,73
599200,197600,22
599900,200100,53
598600,199400,93
601400,199700,133
596600,198300,23
597400,199400,30
599000,197500,33
602100,201900,47
603700,202000,34
600000,197500,38
605900,197600,107
599800,197400,31
596200,199700,56
599400,198700,38
602200,200400,331
600900,197300,200
596200,199500,34
600300,198400,26
601600,201200,29
595700,199800,75
602100,201400,127
597800,196600,44
601900,201100,181
604300,196700,24
598700,197400,60
598300,197700,39
597300,198900,32
602800,201100,58
598600,198800,27
604900,197400,24
599400,198900,180
596400,199100,22
603700,200100,29
602900,202500,106
603500,201100,29
596100,199700,25
600500,200800,73
602100,200900,1867
598700,199400,137
600000,198500,33
603100,202700,21
599400,201500,21
600900,200600,47
599800,200500,54
602300,200500,74
599700,198800,370
598700,200200,142
600800,201800,179
602600,201100,20
596700,199400,106
602300,201100,44
599900,198900,41
600000,199900,194
601400,199600,105
600100,199800,893
596900,199400,43
601700,201500,28
601300,201000,66
596100,198700,51
597100,200000,44
601600,202200,40
603800,198000,29
604100,198100,31
597900,199300,41
599300,198200,30
602000,202700,37
597800,197000,28
603500,199100,22
603300,201500,87
599500,200500,92
603600,200700,27
600900,197200,28
596400,199200,36
602600,198400,104
598500,197400,23
602300,202500,157
599700,199700,61
601700,201800,727
599500,200300,47
601700,202100,95
601000,199600,250
599300,199100,66
600200,199600,862
601300,201300,41
601800,198900,20
599500,200400,60
596600,198700,38
596000,199700,47
600600,200900,86
600700,197400,21
604600,198300,42
602500,201700,23
599200,202300,31
599700,200100,96
596100,199100,21
603500,198400,39
601500,200000,38
602300,200400,121
598200,198700,38
602800,201500,94
599600,199700,48
602700,201400,36
603600,200400,59
602600,201000,46
596700,198700,49
599900,200500,59
597600,199200,141
602500,201600,111
602500,198700,22
602300,199400,38
602200,201500,42
601300,202100,83
601400,201400,49
605100,198000,80
598800,199800,56
598700,199800,24
600700,199300,37
597000,199000,22
597100,199200,35
599600,199800,30
599500,199600,133
596000,198800,37
604000,202000,39
600400,200800,76
599200,199300,245
604300,197000,37
601900,202400,43
596500,199700,30
602600,199300,40
595800,199800,69
600900,200700,39
599800,202700,31
601900,200400,115
599100,199400,110
595000,199300,107
599200,201000,21
598500,199500,63
601500,203100,81
603300,202500,48
599200,198300,23
598600,198300,28
599000,201000,26
600800,200100,30
600400,197500,48
598800,197700,32
602400,199400,56
600400,198300,32
602300,202800,63
600100,200200,81
603500,202500,40
600800,197500,38
600700,198600,46
605800,197700,30
597700,199200,224
595800,197900,80
597100,199800,26
596100,199800,46
604500,198300,22
602100,200700,333
